,CARD,DECK,BALLOT,S116.Q1,S116.Q2,S116.Q3,S116.Q4,S116.Q5,S116.Q6,S116.Q7,S116.Q8,S116.Q9,S116.Q10,S116.Q11,S116.Q12,S116.Q13A.n,S116.Q13B.n,S116.Q13C.n,S116.Q14,S116.Q15,S116.Q16,S116.Q17,S116.Q18,S116.Q19.n,S116.Q20A.n,S116.Q20B.n,S116.Q21,S116.Q22,S116.Q23A,S116.Q23B,S116.Q23C.n,S116.Q23D,S116.Q24,S116.Q24A.n,S116.Q24B.n,S116.Q24C.n,S116.Q25,S116.Q25A.n,S116.Q25B.n,S116.Q26,S116.Q26A.n,S116.Q27,S116.Q28,S116.Q29.n,S116.Q30,S116.Q31,S116.Q32,S116.Q33,S116.Q34,S116.Q35,S116.Q36A,S116.Q36B.n,S116.Q37,S116.Q37A.n,S116.Q38A,S116.Q38B.n,S116.Q39,S116.Q40,S116.Q41,S116.Q42,S116.Q43,S116.Q44,S116.Q45,S116.Q46,S116.Q47,S116.Q48,S116.Q49,S116.Q50,S116.Q51,S116.Q52,S116.Q53,S116.Q54,S116.Q55,S116.Q56,S116.Q57,S116.Q58,S116.Q59,S116.Q60,S116.Q61A,S116.Q61B,S116.Q61C,S116.Q61D,S116.Q61E,S116.Q61F,S116.Q61G,S116.Q61H,S116.Q61I,S116.Q61J.n,S116.Q61K,S116.Q61L,S116.Q61M,CARD..1,DECK..1,BALLOT..1,S116.Q61N.n,S116.Q61O,S116.Q61P,S116.Q61Q,S116.Q61R,S116.Q61S,S116.Q61T,S116.Q61U,S116.Q61V.n,S116.Q61W.1,S116.Q61W.2,S116.Q61W.3,S116.Q61W.4,S116.Q61W.5,S116.Q61W.6,S116.Q61W.7,S116.Q61W.8,S116.Q61W.9,S116.Q61W.10,S116.Q61W.11,S116.Q61W.12,S116.Q61W.13,S116.V62,S116.V63
382,1.0,116.0,383.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,,,,2.0,1.0,4.0,3.0,1.0,,,,2.0,1.0,3.0,2.0,,2.0,1.0,,,,1.0,,,3.0,,1.0,1.0,,4.0,2.0,3.0,3.0,3.0,1.0,1.0,,1.0,,1.0,,6.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,383.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,28.0,1.0
383,1.0,116.0,384.0,2.0,2.0,1.0,3.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,3.0,2.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,1.0,2.0,2.0,2.0,3.0,2.0,1.0,,2.0,,2.0,,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,384.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,46.0
384,1.0,116.0,385.0,3.0,2.0,1.0,3.0,4.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,,,,1.0,3.0,3.0,2.0,,3.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,3.0,2.0,1.0,1.0,3.0,3.0,0.0,,2.0,,2.0,,6.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,,3.0,2.0,3.0,2.0,116.0,385.0,,3.0,1.0,3.0,5.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,71.0
385,1.0,116.0,386.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,,,,3.0,1.0,2.0,2.0,1.0,,,,2.0,1.0,3.0,3.0,,2.0,1.0,,,,2.0,,,1.0,,1.0,1.0,,2.0,2.0,1.0,3.0,2.0,2.0,2.0,,2.0,,2.0,,6.0,2.0,1.0,5.0,3.0,4.0,2.0,1.0,4.0,7.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,386.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,21.0,35.0
386,1.0,116.0,387.0,3.0,2.0,1.0,3.0,4.0,3.0,7.0,2.0,2.0,4.0,1.0,1.0,,,,0.0,1.0,2.0,2.0,2.0,,,,1.0,5.0,3.0,2.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,2.0,2.0,2.0,3.0,3.0,2.0,1.0,,2.0,,2.0,,6.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,6.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,,2.0,2.0,3.0,2.0,116.0,387.0,,3.0,3.0,4.0,1.0,3.0,3.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,22.0,17.0
387,1.0,116.0,388.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,,,,3.0,1.0,3.0,2.0,1.0,,,,1.0,3.0,3.0,6.0,,2.0,2.0,,,,3.0,,,0.0,,1.0,1.0,,2.0,2.0,2.0,5.0,3.0,2.0,1.0,,2.0,,2.0,,6.0,2.0,2.0,6.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,116.0,388.0,,1.0,2.0,4.0,1.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,20.0
388,1.0,116.0,389.0,4.0,2.0,3.0,3.0,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,3.0,2.0,,,,2.0,1.0,2.0,3.0,,0.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,3.0,2.0,3.0,3.0,3.0,4.0,6.0,,2.0,,2.0,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,389.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,31.0
389,1.0,116.0,390.0,3.0,2.0,2.0,3.0,4.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,,,,1.0,2.0,1.0,6.0,,2.0,4.0,,,,1.0,,,1.0,,5.0,1.0,,3.0,2.0,3.0,2.0,3.0,4.0,6.0,,1.0,,1.0,,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,390.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,35.0
390,1.0,116.0,391.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,,,,3.0,2.0,2.0,2.0,1.0,,,,3.0,0.0,2.0,3.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,,2.0,,6.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,5.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,391.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,36.0
391,1.0,116.0,392.0,2.0,2.0,2.0,3.0,4.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,,,,1.0,4.0,3.0,2.0,,2.0,1.0,,,,1.0,,,3.0,,1.0,1.0,,2.0,2.0,2.0,2.0,3.0,1.0,1.0,,2.0,,2.0,,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,392.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,24.0
392,1.0,116.0,393.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,,,,1.0,2.0,3.0,2.0,,3.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,1.0,2.0,3.0,1.0,2.0,3.0,1.0,,2.0,,2.0,,6.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,,4.0,1.0,1.0,2.0,116.0,393.0,,1.0,1.0,5.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,32.0
393,1.0,116.0,394.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,2.0,4.0,1.0,,,,1.0,6.0,1.0,5.0,,1.0,1.0,,,,2.0,,,1.0,,2.0,2.0,,1.0,2.0,3.0,1.0,2.0,3.0,0.0,,2.0,,2.0,,6.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,394.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,87.0
394,1.0,116.0,395.0,2.0,2.0,1.0,4.0,4.0,3.0,7.0,2.0,3.0,2.0,3.0,2.0,,,,3.0,1.0,2.0,4.0,1.0,,,,1.0,1.0,1.0,0.0,,1.0,1.0,,,,1.0,,,3.0,,1.0,2.0,,4.0,2.0,3.0,3.0,3.0,4.0,0.0,,2.0,,2.0,,6.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,6.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,395.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,28.0,24.0
395,1.0,116.0,396.0,2.0,2.0,1.0,5.0,4.0,4.0,7.0,3.0,3.0,5.0,2.0,2.0,,,,3.0,2.0,4.0,3.0,1.0,,,,1.0,6.0,3.0,3.0,,2.0,2.0,,,,3.0,,,4.0,,1.0,2.0,,1.0,2.0,3.0,5.0,3.0,2.0,2.0,,2.0,,2.0,,6.0,0.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,396.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,21.0,12.0
396,1.0,116.0,397.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,,,,1.0,2.0,3.0,2.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,3.0,,2.0,2.0,3.0,3.0,2.0,2.0,0.0,,3.0,,3.0,,0.0,0.0,0.0,7.0,6.0,5.0,5.0,4.0,0.0,7.0,5.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,397.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,30.0,50.0
397,1.0,116.0,398.0,2.0,2.0,2.0,3.0,6.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,,,,2.0,0.0,1.0,3.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,2.0,,2.0,2.0,1.0,3.0,3.0,4.0,6.0,,2.0,,1.0,,6.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,398.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,30.0,2.0
398,1.0,116.0,399.0,2.0,2.0,3.0,5.0,6.0,1.0,8.0,5.0,3.0,5.0,2.0,2.0,,,,2.0,2.0,3.0,2.0,1.0,,,,1.0,6.0,3.0,5.0,,2.0,2.0,,,,3.0,,,4.0,,1.0,2.0,,3.0,2.0,3.0,5.0,3.0,2.0,5.0,,1.0,,1.0,,4.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,399.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,22.0,82.0
399,1.0,116.0,400.0,4.0,2.0,1.0,4.0,6.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,3.0,2.0,1.0,,,,1.0,3.0,5.0,0.0,,0.0,4.0,,,,1.0,,,1.0,,1.0,2.0,,4.0,2.0,3.0,5.0,3.0,4.0,6.0,,1.0,,1.0,,2.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,1.0,2.0,116.0,400.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,28.0,26.0
400,1.0,116.0,401.0,2.0,2.0,1.0,4.0,5.0,4.0,1.0,5.0,4.0,3.0,2.0,1.0,,,,3.0,1.0,3.0,3.0,1.0,,,,1.0,6.0,3.0,5.0,,1.0,2.0,,,,3.0,,,4.0,,2.0,1.0,,4.0,2.0,2.0,5.0,1.0,3.0,4.0,,1.0,,1.0,,5.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,4.0,3.0,2.0,116.0,401.0,,3.0,5.0,2.0,2.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12.0,18.0
401,1.0,116.0,402.0,3.0,2.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,,,,3.0,1.0,4.0,3.0,1.0,,,,2.0,0.0,2.0,5.0,,1.0,2.0,,,,3.0,,,0.0,,5.0,1.0,,1.0,2.0,3.0,5.0,3.0,2.0,4.0,,1.0,,2.0,,6.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,,9.0,9.0,9.0,2.0,116.0,402.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,11.0,23.0
402,1.0,116.0,403.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,,,,3.0,2.0,3.0,3.0,1.0,,,,1.0,6.0,3.0,5.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,1.0,5.0,,2.0,,1.0,,6.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,403.0,,9.0,9.0,9.0,9.0,9.0,3.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,14.0,36.0
403,1.0,116.0,404.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,,,,3.0,2.0,3.0,2.0,1.0,,,,2.0,0.0,3.0,5.0,,1.0,2.0,,,,1.0,,,1.0,,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,4.0,,1.0,,2.0,,6.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,404.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,28.0,2.0
404,1.0,116.0,405.0,3.0,2.0,1.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,,,,2.0,1.0,2.0,2.0,2.0,,,,1.0,5.0,3.0,1.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,3.0,2.0,2.0,4.0,2.0,2.0,4.0,,2.0,,1.0,,6.0,2.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,405.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,30.0,65.0
405,1.0,116.0,406.0,2.0,2.0,1.0,3.0,5.0,1.0,9.0,3.0,3.0,5.0,2.0,2.0,,,,3.0,2.0,3.0,3.0,1.0,,,,1.0,5.0,3.0,5.0,,1.0,1.0,,,,1.0,,,1.0,,2.0,1.0,,2.0,2.0,2.0,5.0,2.0,1.0,1.0,,1.0,,1.0,,6.0,2.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,,2.0,1.0,3.0,2.0,116.0,406.0,,1.0,2.0,4.0,1.0,3.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,22.0,17.0
406,1.0,116.0,407.0,4.0,2.0,1.0,3.0,5.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,3.0,1.0,3.0,3.0,1.0,,,,1.0,3.0,3.0,5.0,,2.0,2.0,,,,1.0,,,1.0,,5.0,1.0,,1.0,2.0,2.0,5.0,1.0,1.0,4.0,,1.0,,1.0,,6.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,407.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,86.0
407,1.0,116.0,408.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,,,,0.0,3.0,0.0,3.0,1.0,,,,1.0,6.0,3.0,5.0,,2.0,1.0,,,,1.0,,,3.0,,1.0,1.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,,2.0,,6.0,2.0,3.0,7.0,3.0,2.0,3.0,2.0,3.0,6.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,,9.0,9.0,9.0,2.0,116.0,408.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,22.0,81.0
408,1.0,116.0,409.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,,,,3.0,1.0,4.0,3.0,1.0,,,,1.0,4.0,3.0,5.0,,2.0,1.0,,,,1.0,,,1.0,,1.0,2.0,,3.0,2.0,3.0,3.0,3.0,2.0,4.0,,2.0,,1.0,,6.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,409.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,27.0,59.0
409,1.0,116.0,410.0,3.0,2.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,,,,3.0,1.0,5.0,4.0,3.0,,,,1.0,4.0,3.0,3.0,,1.0,2.0,,,,3.0,,,0.0,,1.0,2.0,,2.0,2.0,2.0,5.0,3.0,2.0,2.0,,2.0,,2.0,,6.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,6.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,3.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,410.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,28.0,19.0
410,1.0,116.0,411.0,2.0,2.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,,,,2.0,1.0,2.0,3.0,2.0,,,,1.0,6.0,3.0,5.0,,1.0,1.0,,,,1.0,,,2.0,,1.0,2.0,,4.0,2.0,3.0,2.0,3.0,2.0,1.0,,2.0,,2.0,,6.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,411.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,22.0,49.0
411,1.0,116.0,412.0,3.0,2.0,1.0,3.0,5.0,3.0,6.0,4.0,1.0,2.0,2.0,1.0,,,,3.0,2.0,4.0,3.0,1.0,,,,2.0,0.0,3.0,5.0,,2.0,2.0,,,,3.0,,,3.0,,2.0,3.0,,1.0,2.0,3.0,1.0,2.0,1.0,4.0,,1.0,,2.0,,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,6.0,1.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,9.0,2.0,116.0,412.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,28.0,2.0
412,1.0,116.0,413.0,2.0,2.0,1.0,3.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,,,,2.0,1.0,2.0,2.0,2.0,,,,1.0,2.0,3.0,5.0,,2.0,1.0,,,,2.0,,,3.0,,1.0,3.0,,2.0,2.0,3.0,1.0,3.0,2.0,4.0,,2.0,,2.0,,6.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,,9.0,9.0,9.0,2.0,116.0,413.0,,9.0,9.0,9.0,9.0,9.0,3.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,22.0,17.0
