CARD.  1. CARD ONE 
"Q.49. DO YOU FEEL THAT MEN WHO ARE BEING SENT TO THE PACIFIC FROM ETO SHOULD BE SENT BY WAY OF THE UNITED STATES EVEN IF IT MEANT THAT BY DOING THIS THE WAR WITH JAPAN WOULD LAST LONGER*  1. YES, EVEN IF IT MADE THE WAR WITH JAPAN LAST LONGER 2. NO, NOT IF IT MADE THE WAR WITH JAPAN LAST LONGER 3. UNDECIDED 0. NO ANSWER "
"Q.50. DO YOU THINK THAT SENDING ETO MEN TO THE PACIFIC BY WAY OF THE UNITED STATES, RATHER THAN DIRECT TO THE PACIFIC, WOULD ACTUALLY MAKE THE WAR WITH JAPAN LAST LONGER*  1. YES, IT WOULD MAKE THE WAR WITH JAPAN LAST LONGER 2. NO, IT WOULDN,T MAKE THE WAR WITH JAPAN LAST LONGER 3. UNDECIDED 0. NO ANSWER X. QUESTION 51 NOT CODED. "
Q.52A. ARE THERE ANY IMPORTANT CHANGES THAT YOU THINK SHOULD BE MADE TO IMPROVE OUR AMERICAN WAY OF LIFE AFTER THE WAR*  1. NO IMPORTANT CHANGES SHOULD BE MADE 2. A FEW IMPORTANT CHANGES SHOULD BE MADE 3. A GOOD MANY IMPORTANT CHANGES SHOULD BE MADE 4. UNDECIDED 0. NO ANSWER X. QUESTION 52B NOT CODED. 
"Q.53. REGARDLESS OF WHAT YOU THINK SHOULD BE DONE, DO YOU THINK ANY IMPORTANT CHANGES IN AMERICAN LIFE ACTUALLY WILL BE MADE*  1. NO IMPORTANT CHANGES ACTUALLY WILL BE MADE 2. A FEW IMPORTANT CHANGES ACTUALLY WILL BE MADE 3. A GOOD MANY IMPORTANT CHANGES ACTUALLY WILL BE MADE 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.54. AFTER THE WAR DO YOU THINK THAT MOST SOLDIERS WILL FIND IT EASY OR HARD TO GET THE KIND OF JOBS THEY WANT*  1. VERY EASY 2. FAIRLY EASY 3. FAIRLY HARD 4. VERY HARD 5. UNDECIDED 0. NO ANSWER 
"Q.55. HOW ABOUT YOU YOURSELF, DO YOU THINK YOU WILL FIND IT EASY OR HARD TO GET THE KIND OF JOB YOU WANT*  1. VERY EASY 2. FAIRLY EASY 3. FAIRLY HARD 4. VERY HARD 5. UNDECIDED 0. NO ANSWER "
"Q.56. AFTER THE WAR, DO YOU THINK SOLDIERS SHOULD BE GIVEN FIRST CHOICE OF THE JOBS THAT ARE OPEN, OR DO YOU THINK EVERY- BODY SHOULD HAVE AN EQUAL CHANCE TO GET JOBS*  1. SOLDIERS SHOULD GET FIRST CHOICE 2. EVERYBODY SHOULD HAVE AN EQUAL CHANCE 3. SOME OTHER IDEA 4. UNDECIDED 0. NO ANSWER "
Q.57A....ABOUT WHAT KIND OF WORK YOU SHOULD GO INTO AFTER THE WAR*  1. WORRY A LOT 2. WORRY A LITTLE 3. ALMOST NEVER WORRY 0. NO ANSWER 
Q.57B....ABOUT WHETHER YOU WILL BE ABLE TO GET A JOB AFTER THE WAR*  1. WORRY A LOT 2. WORRY A LITTLE 3. ALMOST NEVER WORRY 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.57C....ABOUT WHETHER YOU WILL STILL BE ABLE TO DO THE KIND OF WORK YOU HAD PLANNED TO DO AS A LIFE WORK*  1. WORRY A LOT 2. WORRY A LITTLE 3. ALMOST NEVER WORRY 0. NO ANSWER 
Q.57D....ABOUT WHETHER YOU AND YOUR WIFE OR SWEETHEART AFTER THE WAR WILL BE ABLE TO GET ALONG TOGETHER AS WELL AS BEFORE THE WAR*  1. WORRY A LOT 2. WORRY A LITTLE 3. ALMOST NEVER WORRY 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.57E....ABOUT WHETHER YOU WILL BE ABLE TO SETTLE DOWN WHEN YOU GET BACK TO CIVILIAN LIFE*  1. WORRY A LOT 2. WORRY A LITTLE 3. ALMOST NEVER WORRY 0. NO ANSWER 
Q.57F....ABOUT WHETHER YOU WILL GET AS GOOD A BREAK AS OTHER SOLDIERS IN GETTING DISCHARGED FROM THE ARMY*  1. WORRY A LOT 2. WORRY A LITTLE 3. ALMOST NEVER WORRY 0. NO ANSWER 
Q.57G....ABOUT WHETHER THE U.S. WILL STILL BE A DEMOCRACY AFTER THE WAR*  1. WORRY A LOT 2. WORRY A LITTLE 3. ALMOST NEVER WORRY 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.57H....ABOUT WHETHER YOUR FAMILY AND FRIENDS WILL THINK YOU DID WELL IN THE ARMY*  1. WORRY A LOT 2. WORRY A LITTLE 3. ALMOST NEVER WORRY 0. NO ANSWER 
Q.57I....ABOUT WHAT WILL HAPPEN TO THE WORLD AFTER THE WAR*  1. WORRY A LOT 2. WORRY A LITTLE 3. ALMOST NEVER WORRY 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.58. AFTER YOU GO BACK TO CIVILIAN LIFE, DO YOU THINK YOU WILL VOTE MORE OFTEN OR LESS OFTEN THAN YOU DID BEFORE THE WAR*  1. THINK I WILL VOTE MORE OFTEN THAN I DID 2. THINK I WILL VOTE LESS OFTEN THAN I DID 3. ABOUT THE SAME AMOUNT AS BEFORE THE WAR 4. I WAS TOO YOUNG TO VOTE BEFORE THE WAR 0. NO ANSWER "
"Q.59A. IN THE YEARS BEFORE THE WAR, HOW MUCH INTEREST DID YOU TAKE IN READING AND FOLLOWING THE NEWS ABOUT WHAT THE GOVERNMENT WAS DOING, WHAT PROBLEMS AND ISSUES WERE BEING DISCUSSED IN CONGRESS, AND SO FORTH*  1. ALMOST ALWAYS FOLLOWED SUCH NEWS 2. I FOLLOWED SUCH NEWS FAIRLY OFTEN 3. I DIDN,T FOLLOW SUCH NEWS VERY OFTEN 4. I HARDLY EVER FOLLOWED SUCH NEWS 0. NO ANSWER "
"Q.59B. AFTER YOU GO BACK TO CIVILIAN LIFE, DO YOU THINK YOU WILL PROBABLY BE MORE INTERESTED OR LESS INTERESTED IN READING AND FOLLOWING SUCH NEWS THAN YOU WERE BEFORE THE WAR*  1. THINK I,LL PROBABLY BE MORE INTERESTED THAN I WAS BEFORE THE WAR 2. THINK I,LL PROBABLY TAKE ABOUT THE SAME INTEREST AS I DID BEFORE THE WAR 3. THINK I,LL PROBABLY BE LESS INTERESTED THAN I WAS BEFORE THE WAR 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.60. DO YOU THINK THE GOVERNMENT IS DOING ABOUT EVERYTHING IT CAN TO SEE THAT THE WAR WILL BE OVER AS SOON AS POSSIBLE*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
"Q.61. HOW GOOD A JOB DO YOU THINK THE GOVERNMENT IS DOING IN SEEING TO IT THAT DISCHARGED SOLDIERS WILL GET WHATEVER HELP THEY NEED TO GET STARTED IN CIVILIAN LIFE*  1. THE GOVERNMENT IS DOING A GOOD JOB ON THIS 2. THE GOVERNMENT IS DOING A FAIR JOB ON THIS 3. THE GOVERNMENT IS DOING A POOR JOB ON THIS 4. I HAVEN,T ANY IDEA 0. NO ANSWER "
"Q.62A. HOW CLEAR AN IDEA DO YOU HAVE OF WHAT IS IN THE ""GI BILL OF RIGHTS""*  1. VERY CLEAR IDEA 2. FAIRLY CLEAR IDEA 3. NOT SUCH A CLEAR IDEA 4. NOT AT ALL CLEAR ABOUT IT 0. NO ANSWER "
"Q.62B. DO YOU THINK THE ""GI BILL OF RIGHTS"" SHOULD BE IMPROVED OR IS IT ALL RIGHT AS IT STANDS*  1. IT IS ALL RIGHT AS IT STANDS 2. IT SHOULD BE IMPROVED 3. I DON,T KNOW ENOUGH ABOUT THE BILL TO SAY 4. NO ANSWER 0. NO CODE OR NO DATA P. BELOW ARE SOME QUIZ QUESTIONS TO FIND OUT HOW MUCH MEN KNOW ABOUT THE ""GI BILL OF RIGHTS."" (EVEN IF YOU ARE NOT SURE ABOUT SOME OF YOUR ANSWERS GIVE SOME ANSWER TO EACH QUESTION - MAKE THE BEST GUESS YOU CAN.) "
Q.63. DOES THE G.I. BILL PROVIDE MONEY FOR GOING TO COLLEGE AFTER THE WAR FOR A MAN WHO WAS 24 WHEN HE CAME INTO THE ARMY AND HAD BEEN OUT OF HIGH SCHOOL FOR SIX YEARS*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA 
"Q.64. THE MAXIMUM FOR COST OF TUITION AND FEES PROVIDED BY THE ""GI BILL OF RIGHTS"" TO VETERANS WHO PLAN TO RETURN TO SCHOOL IS:  1. $200 PER YEAR 2. $500 PER YEAR 3. $600 PER YEAR 4. $1000 PER YEAR 0. NO ANSWER "
Q.65. THE AMOUNT OF MONEY ALLOWED TO SINGLE MEN FOR ROOM AND BOARD WHILE ATTENDING SCHOOL OR COLLEGE WILL BE:  1. $100 PER MONTH 2. $ 75 PER MONTH 3. $ 50 PER MONTH 4. $ 25 PER MONTH 0. NO ANSWER 
Q.66. FOR WHICH OF THE FOLLOWING PURPOSES WILL THE GOVERNMENT GUARANTEE LOANS TO VETERANS*  1. FOR BUYING A CAR 2. NOT CHOSEN 
Q.66. FOR WHICH OF THE FOLLOWING PURPOSES WILL THE GOVERNMENT GUARANTEE LOANS TO VETERANS*  1726 1. FOR BUYING OR BUILDING A HOME 326 2. NOT CHOSEN 
Q.66. FOR WHICH OF THE FOLLOWING PURPOSES WILL THE GOVERNMENT GUARANTEE LOANS TO VETERANS*  393 1. FOR MEDICAL EXPENSE WHEN HAVING CHILDREN 1659 2. NOT CHOSEN 
Q.66. FOR WHICH OF THE FOLLOWING PURPOSES WILL THE GOVERNMENT GUARANTEE LOANS TO VETERANS*  65 1. FOR BUYING CIVILIAN CLOTHES 1987 2. NOT CHOSEN 
Q.66. FOR WHICH OF THE FOLLOWING PURPOSES WILL THE GOVERNMENT GUARANTEE LOANS TO VETERANS*  225 1. NO ANSWER 1827 2. NOT CHOSEN 
"Q.67A. THE VETERANS, ADMINISTRATION WILL MAKE DIRECT LOANS TO VETERANS UP TO THE AMOUNT OF $2000*  1. TRUE 2. FALSE 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.67B. THE GOVERNMENT WILL PAY INTEREST ON VETERANS, LOANS FOR THE FIRST YEAR*  1. TRUE 2. FALSE 3. NO ANSWER 0. NO CODE OR NO DATA "
Q.67C. VETERANS WHO BORROW UNDER THE GI BILL WILL BE EXPECTED TO PAY BACK 50% OF THE AMOUNT OF LOANS AND THE FEDERAL GOVERNMENT WILL PAY THE REST*  1. TRUE 2. FALSE 3. NO ANSWER 0. NO CODE OR NO DATA 
Q.67D. LOANS MUST BE ARRANGED THROUGH A BANK OR OTHER LOANING AGENCY BEFORE APPLYING FOR A GOVERNMENT GUARANTEE*  1. TRUE 2. FALSE 3. NO ANSWER 0. NO CODE OR NO DATA 
"Q.67E. VETERANS CAN GET GUARANTEED LOANS ONLY IF THEY CAN CONVINCE BOTH THE LOANING AGENCY AND THE VETERANS, ADMINISTRATION THAT THEY ARE A GOOD RISK*  1. TRUE 2. FALSE 3. NO ANSWER 0. NO CODE OR NO DATA "
Q.67F. BUSINESS LOANS UNDER THE GI BILL CANNOT BE USED FOR RENT AND OTHER CURRENT EXPENSES IN RUNNING YOUR BUSINESS*  1. TRUE 2. FALSE 3. NO ANSWER 0. NO CODE OR NO DATA 
"Q.68. WILL VETERANS BE ABLE TO GET UNEMPLOYMENT PAY BENEFITS IF THEY CAN,T GET JOBS RIGHT AWAY AFTER THEY LEAVE THE ARMY*  1. YES, ALL VETERANS CAN GET UNEMPLOYMENT PAY 2. YES, BUT ONLY IF THEY WERE WORKING BEFORE THEY CAME INTO THE ARMY 3. NO, NOTHING BUT MUSTERING OUT PAY 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.69. HOW MUCH EXTRA PAY (,MUSTERING OUT PAY,) ARE SOLDIERS GETTING WHEN THEY ARE DISCHARGED, IF THEY HAVE BEEN OVERSEAS*  1. $100 2. $200 3. $300 4. $400 5. $500 0. NO ANSWER "
"Q.70A. HOW ABOUT ATROCITIES* DID YOU PERSONALLY EVER SEE WITH YOUR OWN EYES A CASE OF THE ENEMY USING METHODS OF FIGHTING OR TREATING PRISONERS WHICH YOU WOULD CALL DIRTY OR INHUMAN* IF YES, DESCRIBE THE INCIDENT BRIEFLY, AS YOU SAW IT WITH YOUR OWN EYES:  1. YES, COMMENT WRITTEN IN 2. YES, NO COMMENT WRITTEN IN 3. NO 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.70B. HOW ABOUT STORIES YOU HAVE HEARD FROM OTHER SOLDIERS* DID YOU HEAR ANY TRUE CASES OF THE ENEMY USING METHODS OF FIGHTING OR TREATING PRISONERS WHICH YOU WOULD CALL DIRTY OR INHUMAN* IF YES, DESCRIBE BRIEFLY THE STORY YOU HEARD:  1. YES, COMMENT WRITTEN IN 2. YES, NO COMMENT WRITTEN IN 3. NO 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.71. WERE YOU EVER CAPTURED BY THE ENEMY AND MADE A PRISONER OF WAR (POW)*  01. YES, I WAS A PRISONER OF THE GERMANS - NO TIME GIVEN 02. YES, I WAS A PRISONER OF THE GERMANS - 6 MONTHS OR LESS 03. YES, I WAS A PRISONER OF THE GERMANS - OVER 6 MONTHS 04. YES, I WAS A PRISONER OF THE ITALIANS - NO TIME GIVEN 05. YES, I WAS A PRISONER OF THE ITALIANS - 6 MONTHS OR LESS 06. YES, I WAS A PRISONER OF THE ITALIANS - OVER 6 MONTHS 07. YES, I WAS A PRISONER OF THE JAPS - NO TIME GIVEN 08. YES, I WAS A PRISONER OF THE JAPS - 6 MONTHS OR LESS 09. YES, I WAS A PRISONER OF THE JAPS - OVER 6 MONTHS 10. NO, I NEVER WAS A PRISONER IN THIS WAR 11. NO ANSWER 00. NO CODE OR NO DATA "
"Q.72. ON THE WHOLE, HOW WOULD YOU SAY YOU WERE TREATED AS A PRISONER*  1. PRETTY GOOD MOST OF THE TIME 2. SOMETIMES PRETTY GOOD, SOMETIMES PRETTY BAD 3. PRETTY BAD MOST OF THE TIME 4. I WASN,T A PRISONER IN THIS WAR 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.73A. IF YOU WERE A PRISONER IN THE HANDS OF THE ENEMY, HOW WOULD YOU RATE THE TREATMENT YOU RECEIVED*  1. THE TREATMENT I RECEIVED WAS BETTER THAN I THOUGHT IT WOULD BE 2. THE TREATMENT I RECEIVED WAS ABOUT WHAT I THOUGHT IT WOULD BE 3. THE TREATMENT I RECEIVED WAS WORSE THAN I THOUGHT IT WOULD BE 4. I WAS NOT A PRISONER IN THIS WAR 5. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 73B NOT CODED. "
V.75. NEUROPSYCHIATRIC SCORE*  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. 
V.76. UNIDENTIFIED CAMPS:  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. 
V.77. SERIAL NUMBER IDENTIFICATION.  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. 
