CARD.,DECK,BALLOT.,FORM,V.I.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.5..2,Q.5..3,Q.5..4,Q.5..5,Q.5..6,Q.5..7,Q.5..8,Q.5..9,Q.5..10,Q.5..11,Q.5..12,Q.6.,Q.7.,Q.7a.,Q.7a..1,Q.7a..2,Q.7a..3,Q.7a..4,Q.7a..5,Q.7a..6,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.12a.,Q.12a..1,Q.12a..2,Q.12a..3,Q.12a..4,Q.12a..5,Q.12a..6,Q.12a..7,Q.12a..8,Q.12a..9,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.18a.,Q.18a..1,Q.18a..2,Q.18a..3,Q.18a..4,Q.18a..5,Q.18a..6,Q.18a..7,Q.18a..8,Q.18a..9,Q.18a..10,Q.18a..11,Q.18a..12,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,CARD..1,DECK.1,BALLOT,FORM.,V.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.42a.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.50.,Q.50a.,Q.51.,Q.51a.,Q.52.,Q.53.,Q.54.,Q.54a.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.74a.,Q.75.,Q.76.,Q.76a.,Q.77.,Q.77a.,CARD..2,DECK.,BALLOT.1,FORM.1,V..1,V..2,V..3,V..4,V..5,V..6,V..7,V..8,V..9,V..10,V..11,V..12
1,32,6118,1,2,6,3,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,2,2,2,2,2,2,1,2,1,1,0,1,2,2,1,2,2,2,2,2,2,2,74,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,4,1,1,2,32,6118,1,2,2,1,1,1,1,4,3,2,1,3,12,4,5,2,2,4,3,1,1,1,1,1,1,1,1,2,1,17,1,5,4,1,1,9,1,1,2,1,2,1,1,1,1,1,2,2,2,1,3,3,1,1,1,1,11,1,1,11,1,11,3,32,6118,1,2,6,3,2,1,2,1,1,11,12,86,2
1,32,6119,1,2,7,3,1,11,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,3,5,1,0,4,2,2,2,2,2,2,2,2,2,1,74,4,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,2,2,32,6119,1,2,1,2,3,2,3,2,3,2,2,2,12,4,4,1,4,1,1,1,1,5,1,1,1,1,1,2,3,39,2,14,2,3,3,14,3,2,1,2,2,3,3,3,1,1,2,2,2,1,3,3,4,3,1,1,14,1,1,14,1,14,3,32,6119,1,2,1,2,4,0,0,1,1,12,12,87,2
1,32,6120,1,2,1,3,2,8,2,2,2,2,2,2,2,1,2,2,2,2,2,5,5,2,2,2,2,2,2,1,4,4,2,58,1,2,2,2,2,2,2,1,2,2,2,58,5,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,4,3,2,32,6120,1,2,2,3,2,2,2,4,3,2,2,2,12,3,1,1,1,1,2,1,1,5,5,3,1,1,1,2,4,45,2,16,3,3,3,16,1,1,2,3,2,5,2,3,3,1,2,2,2,1,2,2,2,4,1,1,14,1,1,14,1,14,3,32,6120,1,2,1,0,4,1,3,2,1,12,12,84,2
1,32,6121,1,2,7,3,4,7,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,3,1,2,0,1,2,2,1,2,2,2,2,2,2,2,0,5,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,5,1,4,1,1,2,32,6121,1,2,2,1,3,1,1,11,3,2,2,1,12,1,3,3,2,4,1,1,1,4,2,1,1,1,1,1,1,14,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,11,1,1,12,1,12,3,32,6121,1,2,5,5,1,3,3,7,1,12,12,84,2
1,32,6122,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,2,2,2,2,2,1,3,4,2,63,1,1,2,2,2,2,2,2,2,2,2,63,5,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,8,2,3,2,32,6122,1,2,2,3,3,2,3,7,3,2,2,1,12,5,1,1,1,1,3,1,2,6,3,3,1,1,1,1,1,18,2,15,3,3,3,15,1,3,2,2,3,1,3,3,1,1,2,2,3,1,3,3,2,3,1,2,11,1,1,11,1,11,3,32,6122,1,2,1,0,5,0,0,1,1,12,12,85,2
1,32,6123,1,2,7,4,2,11,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,2,2,1,0,2,2,2,2,2,2,2,2,2,2,1,74,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,1,1,2,32,6123,1,2,2,1,1,1,1,12,3,2,1,3,12,4,3,2,3,3,2,3,2,10,1,1,1,2,1,1,1,38,1,5,1,1,1,5,3,3,1,1,1,1,2,2,2,4,2,2,2,2,3,2,1,2,1,1,11,3,1,14,1,14,3,32,6123,1,2,6,4,3,1,2,8,1,11,3,1,2
1,32,6124,1,2,3,4,1,7,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,1,2,54,1,2,2,1,2,2,2,2,2,2,2,52,3,3,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,2,3,2,32,6124,1,2,2,1,2,1,2,1,3,1,2,2,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,39,1,3,2,1,1,1,2,1,1,1,2,3,2,1,1,1,1,2,1,2,2,3,1,2,1,1,13,1,1,13,1,11,3,32,6124,1,2,3,3,1,2,3,5,1,10,5,83,2
1,32,6125,1,2,7,4,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,1,2,1,2,74,2,1,2,2,2,2,2,2,2,2,2,74,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,2,2,32,6125,1,2,2,2,3,2,2,2,3,2,2,2,12,1,3,2,2,4,2,1,1,1,1,1,1,1,1,2,2,21,2,16,1,1,1,3,3,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,3,3,1,13,1,1,13,1,11,3,32,6125,1,2,1,0,3,1,3,1,1,12,6,82,2
1,32,6126,1,2,4,6,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,5,1,3,0,4,2,2,2,2,2,2,2,2,1,2,71,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,4,1,1,2,2,2,32,6126,1,2,2,2,2,2,2,1,3,3,2,3,12,6,1,1,1,1,4,3,1,1,5,3,1,3,1,2,2,21,2,14,1,3,3,14,1,3,2,1,2,2,2,2,3,1,2,2,1,2,2,2,2,3,2,3,34,2,3,34,1,14,3,32,6126,1,2,2,1,5,2,3,2,7,12,6,83,2
1,32,6127,1,2,3,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,2,2,2,1,2,1,2,56,4,2,2,2,2,2,2,2,2,2,1,56,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,2,2,32,6127,1,2,2,2,2,1,2,4,3,3,2,2,12,6,1,1,1,1,4,1,3,13,5,3,1,3,3,1,2,27,4,31,4,3,3,31,4,3,2,3,2,2,4,5,1,1,2,2,2,2,3,2,2,4,2,3,34,2,3,34,4,36,3,32,6127,1,2,3,0,5,1,2,1,7,12,6,82,2
1,32,6128,1,2,7,1,1,12,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,3,1,2,0,2,2,2,2,1,2,2,2,2,2,2,0,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,3,2,32,6128,1,2,2,2,2,1,1,7,3,2,2,1,12,2,3,2,2,3,1,1,1,1,2,1,1,2,1,2,3,39,1,6,1,1,1,6,1,1,2,1,2,1,1,1,2,1,2,2,1,3,2,2,2,2,1,1,11,1,1,11,1,11,3,32,6128,1,2,4,1,1,3,3,5,1,12,9,61,2
1,32,6129,1,2,6,1,1,10,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,2,2,2,2,2,2,1,3,2,2,61,1,2,2,2,1,2,2,2,2,2,2,61,1,4,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,5,2,2,32,6129,1,2,3,2,2,2,2,11,3,2,2,3,12,5,3,2,2,3,1,1,1,5,1,3,1,2,1,2,2,22,2,16,1,3,3,16,1,3,2,2,2,1,3,1,1,1,2,2,3,2,1,1,2,3,1,1,14,1,1,14,1,14,3,32,6129,1,2,1,2,4,2,1,1,1,12,11,45,2
1,32,6130,1,2,6,6,1,11,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,5,1,0,2,2,2,2,2,2,2,2,2,2,1,74,5,1,2,4,0,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,2,2,32,6130,1,2,1,2,2,3,2,11,3,2,2,1,12,2,3,2,2,3,4,3,1,5,5,4,1,2,1,3,3,39,4,31,4,4,4,31,1,4,2,2,2,2,4,2,4,4,4,4,2,1,4,1,4,4,1,1,11,1,1,11,4,44,3,32,6130,1,2,1,2,5,1,2,4,2,12,12,86,2
1,32,6131,1,2,4,6,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,2,2,2,2,1,4,4,3,62,4,2,2,2,2,2,2,2,2,2,1,62,1,3,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,8,5,2,2,32,6131,1,2,3,2,3,2,3,6,3,2,2,3,12,5,1,1,1,1,1,3,3,11,2,3,2,3,2,1,1,18,2,14,3,3,3,14,1,3,1,3,2,5,4,1,3,1,4,2,2,2,4,2,4,3,1,1,11,1,1,11,2,21,3,32,6131,1,2,0,1,4,2,3,5,2,12,12,0,2
1,32,6132,1,2,3,6,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,2,2,2,2,2,2,1,4,3,2,34,1,2,2,2,2,2,2,1,2,2,2,0,4,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,4,2,2,2,32,6132,1,2,2,2,2,1,2,11,3,2,2,3,1,4,1,1,3,1,4,1,2,7,5,3,3,3,2,1,1,17,2,11,2,4,4,31,1,2,1,3,3,2,3,3,1,1,2,2,2,1,3,3,1,1,1,2,11,1,2,21,1,11,3,32,6132,1,2,2,1,5,0,1,1,2,12,12,3,2
1,32,6133,1,2,5,6,1,11,2,1,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,2,2,1,2,2,2,5,1,0,2,1,2,2,2,2,2,2,2,2,2,74,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,8,2,1,2,32,6133,1,2,1,1,2,2,1,11,3,3,2,2,12,2,3,2,2,3,4,2,1,5,5,3,1,1,1,2,1,18,4,31,3,3,3,16,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,1,2,13,1,2,21,1,14,3,32,6133,1,2,3,1,5,1,2,8,2,12,12,87,2
1,32,6134,1,2,4,6,1,12,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,2,2,2,1,3,2,2,0,1,2,2,2,2,2,2,1,2,2,2,56,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,4,2,2,2,32,6134,1,2,2,1,2,1,2,11,3,2,2,2,12,6,2,1,1,1,1,1,3,13,1,1,1,1,1,2,2,27,4,31,4,4,4,31,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,4,1,1,11,1,1,11,1,11,3,32,6134,1,2,3,2,3,3,2,1,1,12,12,85,2
1,32,6135,1,2,2,6,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,1,3,2,2,87,3,2,2,2,1,2,2,2,2,2,2,64,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,5,3,2,32,6135,1,2,2,2,2,1,2,1,3,2,2,2,12,5,1,1,1,1,1,1,2,6,5,1,1,2,1,2,3,37,1,3,2,1,1,3,2,1,4,1,2,2,2,2,1,1,2,3,2,1,3,2,2,1,1,1,11,1,1,11,1,11,3,32,6135,1,2,3,0,1,1,2,7,1,12,12,0,2
1,32,6136,1,2,3,6,1,12,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,3,5,1,0,1,2,2,2,2,2,2,2,2,2,1,0,3,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,1,2,2,32,6136,1,2,1,1,2,1,1,2,3,2,1,3,12,2,1,1,1,1,1,1,3,13,1,1,1,3,3,2,4,45,4,31,4,1,4,31,1,1,4,1,1,5,4,1,1,1,4,4,1,1,1,1,1,4,1,1,14,1,1,14,1,14,3,32,6136,1,2,3,3,2,3,3,6,1,11,12,85,2
1,32,6137,1,2,3,6,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,2,2,0,3,2,2,2,2,2,2,2,2,2,1,0,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,3,2,1,2,32,6137,1,2,2,1,2,1,2,8,3,2,2,2,12,6,6,1,2,1,3,1,1,5,4,1,1,1,1,2,2,27,1,9,1,1,1,8,3,1,1,2,3,1,3,2,1,1,2,2,1,1,2,2,2,2,1,2,24,1,1,14,1,14,3,32,6137,1,2,4,2,2,2,1,1,2,12,12,84,2
1,32,6138,1,2,7,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,1,2,3,2,59,2,2,1,2,2,2,2,2,2,2,2,59,4,1,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,1,2,2,32,6138,1,2,2,1,2,1,1,8,3,2,2,2,12,1,3,2,2,3,3,1,1,1,1,1,1,3,1,2,2,27,1,6,1,3,1,3,1,1,2,2,2,1,4,2,3,1,3,3,2,1,3,2,2,3,1,1,11,1,1,11,3,31,3,32,6138,1,2,4,3,4,1,1,8,3,12,12,0,2
1,32,6139,1,2,7,2,1,10,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,2,2,2,2,2,1,4,1,2,0,1,2,2,2,1,2,2,2,2,2,2,56,3,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,32,6139,1,2,1,2,2,1,1,2,3,1,2,1,8,2,1,1,1,1,3,2,1,1,2,3,1,2,1,2,2,21,2,14,4,3,3,14,5,3,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,3,1,1,11,1,1,11,1,11,3,32,6139,1,2,4,4,5,3,3,1,1,10,12,45,2
1,32,6140,1,2,6,2,1,12,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,3,0,3,0,1,2,2,2,2,2,2,1,2,2,2,0,2,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,1,1,2,32,6140,1,2,2,1,1,1,1,11,3,2,2,3,12,1,2,1,1,1,4,1,1,1,5,1,1,2,1,2,4,55,4,31,4,4,4,31,4,1,1,1,4,2,4,1,4,4,4,4,1,1,1,2,4,4,1,1,11,1,1,14,1,14,3,32,6140,1,2,5,5,4,3,3,4,1,12,12,45,2
1,32,6141,1,2,7,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,1,2,2,2,2,2,2,5,3,2,57,2,1,2,2,2,2,2,2,2,2,2,57,4,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,2,2,2,32,6141,1,2,2,2,3,3,2,12,3,2,2,1,12,3,2,1,3,1,1,1,1,1,5,1,1,3,1,2,3,39,4,31,4,4,4,31,1,4,1,2,3,3,3,3,1,1,2,2,2,1,2,3,2,2,1,1,11,1,1,11,1,11,3,32,6141,1,2,1,0,4,0,1,1,1,12,12,45,2
1,32,6142,1,2,7,2,1,12,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,2,2,2,2,1,2,2,4,4,2,58,2,2,2,2,2,2,2,1,2,2,2,63,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,4,2,2,2,32,6142,1,2,1,1,2,2,2,8,3,2,2,2,12,2,1,1,1,1,1,2,3,12,5,1,2,2,1,1,2,21,2,14,5,5,5,32,5,0,5,0,5,0,0,0,2,1,2,2,1,1,3,1,2,4,1,1,13,1,1,13,1,13,3,32,6142,1,2,0,1,4,2,1,5,1,12,12,45,2
1,32,6143,1,2,3,2,1,7,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1,64,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,2,2,2,32,6143,1,2,2,2,1,1,1,3,3,2,2,2,12,5,3,2,2,2,3,1,2,10,1,1,1,2,1,2,2,27,2,16,2,1,1,9,2,1,2,1,1,1,2,2,1,1,2,2,2,1,2,3,1,2,1,1,14,1,1,14,1,14,3,32,6143,1,2,5,2,3,0,3,1,1,12,12,2,2
1,32,6144,1,2,2,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,4,2,2,22,1,1,2,2,2,2,2,2,2,2,2,51,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,3,2,2,32,6144,1,2,2,2,2,2,3,5,3,2,2,2,12,4,1,1,1,1,3,2,1,1,1,3,1,2,1,1,1,18,1,9,3,3,3,14,1,3,2,1,2,2,3,2,1,1,2,2,2,2,3,2,3,3,2,1,14,2,1,14,1,14,3,32,6144,1,2,2,0,4,1,1,1,1,12,5,83,2
1,32,6145,1,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,72,2,1,2,2,2,2,2,2,2,2,2,72,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,4,2,1,2,32,6145,1,2,2,3,2,1,1,1,3,2,2,3,11,2,3,4,2,2,4,1,1,5,5,1,1,3,1,3,4,45,4,31,1,1,1,9,1,1,4,3,4,2,4,1,3,4,2,2,1,2,2,2,1,1,2,1,13,2,1,14,1,11,3,32,6145,1,2,5,2,3,3,3,8,1,12,6,82,2
1,32,6146,1,2,3,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,1,2,1,2,57,2,2,1,2,2,2,2,2,2,2,2,59,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,32,6146,1,2,2,0,1,1,1,11,3,1,1,2,12,6,1,1,1,1,3,1,1,4,2,3,1,1,1,2,3,33,2,14,3,3,1,6,3,3,2,1,2,3,3,2,1,1,2,1,2,2,4,3,3,3,2,2,13,2,1,11,1,13,3,32,6146,1,2,6,2,4,0,2,7,1,9,6,83,2
1,32,6147,1,2,0,11,4,11,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,1,0,2,2,2,2,2,2,2,2,2,2,1,74,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,2,2,32,6147,1,2,3,2,2,4,2,11,3,2,2,2,12,4,3,2,5,4,2,3,1,5,1,3,1,3,1,3,0,55,2,16,3,3,3,16,3,3,2,1,2,1,4,2,3,3,5,3,2,2,3,2,2,1,1,3,34,3,3,34,4,44,3,32,6147,1,2,1,1,5,1,2,4,7,12,3,1,2
1,32,6148,1,2,3,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,4,5,2,2,2,2,2,2,1,3,2,3,0,3,1,2,2,2,2,2,2,2,2,2,71,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,4,1,2,2,32,6148,1,2,2,1,3,2,2,11,3,1,1,3,12,2,1,1,1,1,4,1,2,10,5,1,1,1,1,1,1,18,4,31,4,1,1,9,3,1,1,1,5,2,2,2,1,1,2,4,1,2,2,5,2,1,3,1,14,1,2,24,4,44,3,32,6148,1,2,2,2,3,2,3,7,8,9,6,83,2
1,32,6149,1,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,1,4,3,3,0,1,2,2,1,2,2,2,2,2,2,2,0,3,2,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,4,2,2,2,32,6149,1,2,2,4,3,2,2,12,3,2,2,2,12,1,2,1,1,1,4,1,3,13,5,3,2,1,3,3,1,11,2,11,3,1,3,11,3,1,1,2,2,5,1,2,3,1,2,2,1,3,4,3,1,4,2,1,14,2,3,34,4,36,3,32,6149,1,2,2,0,4,1,2,2,8,12,6,82,2
1,32,6150,1,2,4,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,5,2,2,2,2,2,2,1,4,1,0,62,2,2,2,2,2,2,2,2,2,2,1,63,1,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,2,2,32,6150,1,2,1,1,1,1,3,12,3,2,2,2,12,1,1,1,1,1,1,1,1,5,1,1,2,2,1,2,3,39,4,31,1,1,1,4,5,1,2,2,4,5,4,1,1,1,2,2,1,1,4,4,4,4,3,3,34,3,3,34,4,44,3,32,6150,1,2,3,5,2,3,2,1,7,12,6,83,2
1,32,6151,1,2,3,5,1,6,2,2,2,2,2,2,2,2,2,2,1,2,2,5,3,2,2,2,1,2,2,2,2,4,2,0,1,2,2,1,2,2,2,2,2,2,2,64,3,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,4,3,2,32,6151,1,2,2,3,3,1,2,2,3,1,2,1,8,2,5,2,2,4,2,2,1,1,2,3,1,2,1,2,3,39,3,25,3,3,3,14,5,3,1,2,2,1,4,5,2,1,2,2,3,3,3,3,2,3,1,2,21,1,2,11,1,11,3,32,6151,1,2,3,0,6,0,1,5,2,10,12,48,2
1,32,6152,1,2,3,5,4,11,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,3,74,3,2,2,2,1,2,2,2,2,2,2,74,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,4,1,1,2,32,6152,1,2,2,1,1,1,1,4,3,2,2,3,12,2,1,1,1,1,4,1,1,1,1,1,1,2,1,2,2,27,1,3,1,1,1,8,1,1,2,1,1,1,2,1,3,3,2,1,1,2,1,1,1,4,2,2,24,1,1,14,1,14,3,32,6152,1,2,6,5,2,3,3,8,2,12,12,88,2
1,32,6153,1,2,6,5,1,11,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,1,2,2,2,3,2,1,0,2,1,2,2,2,2,2,2,2,2,2,74,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,8,1,2,2,32,6153,1,2,2,2,3,1,2,11,3,1,2,3,12,4,3,2,5,4,2,1,2,7,2,1,1,1,2,1,1,15,3,22,2,1,1,8,3,1,1,2,2,0,2,3,1,1,2,1,2,1,1,1,5,1,1,1,14,1,1,14,1,14,3,32,6153,1,2,3,1,4,1,2,7,1,10,12,87,2
1,32,6154,1,2,7,5,1,11,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,4,2,1,0,2,2,2,2,2,2,2,1,2,2,2,74,5,2,1,1,0,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,3,1,2,2,32,6154,1,2,2,2,2,2,3,1,3,3,2,2,12,4,5,2,2,4,1,1,2,7,1,3,1,2,1,2,2,26,1,3,1,1,1,3,3,3,2,1,2,2,3,2,3,3,3,3,2,1,2,3,4,4,1,1,11,1,1,11,1,13,3,32,6154,1,2,2,1,2,0,2,4,1,12,12,86,2
1,32,6155,1,2,0,5,1,6,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,0,5,2,2,2,2,2,2,2,2,2,1,0,1,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,8,3,1,2,32,6155,1,2,1,1,1,2,2,11,3,2,1,2,12,1,0,2,5,3,3,1,2,10,1,1,1,1,1,2,3,39,1,9,3,1,3,16,1,1,2,1,5,2,1,1,2,1,3,1,1,1,1,1,5,1,1,1,14,2,1,14,1,14,3,32,6155,1,2,2,4,3,3,3,8,1,11,12,48,2
1,32,6156,1,2,6,5,1,6,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,1,2,2,2,2,2,2,3,1,1,0,2,2,2,2,2,2,2,2,2,2,1,64,2,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,8,2,2,2,32,6156,1,2,2,2,3,2,2,1,3,2,2,3,12,5,3,2,6,2,3,1,1,5,5,3,3,2,3,3,3,39,4,31,4,4,4,31,4,4,4,3,4,2,4,2,3,1,2,2,2,1,3,2,1,4,1,1,11,1,1,11,1,14,3,32,6156,1,2,2,0,5,1,2,2,1,12,12,48,2
1,32,6157,1,2,6,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,1,3,1,2,74,3,2,2,1,2,2,2,2,2,2,2,74,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,3,2,32,6157,1,2,2,1,2,1,2,1,3,2,2,1,3,4,5,2,2,3,3,3,1,1,2,2,3,2,3,1,3,38,3,23,3,3,3,14,1,3,2,2,2,2,2,2,3,1,2,2,2,1,2,2,2,3,1,2,11,1,1,11,1,11,3,32,6157,1,2,3,1,8,1,2,2,1,12,12,2,2
1,32,6158,1,2,3,5,1,11,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,3,0,4,2,2,2,2,2,2,1,2,2,2,74,4,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,1,2,32,6158,1,2,2,2,1,1,1,11,3,3,1,3,12,1,3,2,2,3,2,1,1,1,2,1,1,3,1,2,2,27,2,15,3,3,3,15,3,3,2,1,2,1,1,1,3,3,3,3,1,1,1,1,1,3,3,3,31,3,1,11,1,11,3,32,6158,1,2,6,3,5,3,3,4,2,11,12,87,2
1,32,6159,1,2,4,5,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,72,1,3,3,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,3,1,2,32,6159,1,2,2,1,2,2,2,11,3,1,1,2,12,4,3,2,2,4,2,1,2,10,2,2,1,2,1,2,3,39,3,22,3,1,2,14,1,2,1,2,2,3,2,3,1,1,2,2,2,2,3,3,2,1,1,1,12,1,1,11,2,24,3,32,6159,1,2,3,1,8,0,1,1,2,9,12,0,2
