CARD.  1. CARD ONE 
"Q.53. WHILE YOU ARE IN THE HOSPITAL, HOW INTERESTED ARE YOU IN HEARING TALKS ABOUT GETTING A JOB AFTER YOU GET OUT OF THE ARMY*  1. VERY MUCH INTERESTED 2. SOMEWHAT INTERESTED 3. NOT MUCH INTERESTED 0. NO ANSWER "
"Q.54. WHILE YOU ARE IN THE HOSPITAL, HOW INTERESTED ARE YOU IN SEEING MOVIES ABOUT DIFFERENT KINDS OF JOBS THAT THERE WILL BE AFTER THE WAR*  1. VERY MUCH INTERESTED 2. SOMEWHAT INTERESTED 3. NOT MUCH INTERESTED 0. NO ANSWER "
Q.55. HAVE YOU EVER HEARD OF THE UNITED STATES VETERANS ADMINISTRATION*  1. YES 2. NO 0. NO ANSWER 
"Q.56. DO YOU KNOW WHETHER OR NOT MEN WHO ARE DISCHARGED FROM THE ARMY BECAUSE THEY HAVE BEEN DISABLED IN LINE OF DUTY CAN APPLY TO THE VETERANS ADMINISTRATION FOR A PENSION*  1. YES, THEY CAN APPLY FOR A PENSION 2. NO, THEY CANNOT APPLY FOR A PENSION 3. DON,T KNOW 0. NO ANSWER "
"Q.57. WOULD YOU LIKE TO KNOW MORE ABOUT FEDERAL LAWS AND THE LAWS OF YOUR STATE CONCERNING VETERANS, RIGHTS - OR DO YOU THINK YOU KNOW ENOUGH ABOUT THEM NOW*  1. I WOULD LIKE TO KNOW MORE ABOUT THESE LAWS 2. I KNOW ALL I CARE TO KNOW ABOUT THESE LAWS NOW 0. NO ANSWER "
Q.58. WOULD YOU LIKE TO KNOW MORE ABOUT ALLOTMENTS FROM YOUR PAY OR DO YOU THINK YOU KNOW ENOUGH ABOUT THIS NOW*  1. I WOULD LIKE TO KNOW MORE ABOUT ALLOTMENTS 2. I KNOW ENOUGH ABOUT THIS NOW 0. NO ANSWER CARD 2 
CARD.  2. CARD TWO 
DECK.  077. SURVEY NUMBER 
BALLOT.  X. BALLET NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. S-077A 2. S-0XXX - B FORM 
Q.59. WOULD YOU LIKE TO KNOW MORE ABOUT ARMY INSURANCE OR DO YOU THINK YOU KNOW ENOUGH ABOUT THIS NOW*  1. I WOULD LIKE TO KNOW MORE ABOUT ARMY INSURANCE 2. I KNOW ENOUGH ABOUT THIS NOW 0. NO ANSWER 
"Q.60. WOULD YOU LIKE TO KNOW MORE ABOUT THE RIGHTS OF YOUR DEPENDENTS TO GET ARMY MEDICAL CARE OR DO YOU THINK YOU KNOW ENOUGH ABOUT THIS NOW*  1. I WOULD LIKE TO KNOW MORE ABOUT MY DEPENDENTS, RIGHTS TO ARMY MEDICAL CARE 2. I KNOW ENOUGH ABOUT THIS NOW 3. I HAVE NO DEPENDENTS 0. NO ANSWER "
"Q.61. DOES THE ARMY OWE YOU ANY BACK PAY* IF YES, HOW MANY MONTHS*  1. YES, 1 MONTH OR LESS 2. YES, 2 MONTHS 3. YES, 3-4 MONTHS 4. YES, 5-6 MONTHS 5. YES, MORE THAN 6 MONTHS 6. YES, NO ANSWER AS TO HOW MANY MONTHS 7. NO 0. NO ANSWER "
"Q.62. WOULD YOU LIKE TO KNOW MORE ABOUT GETTING BACK PAY FROM THE ARMY OR DO YOU THINK YOU KNOW ENOUGH ABOUT THIS NOW*  1. I WOULD LIKE TO KNOW MORE ABOUT GETTING BACK PAY 2. I KNOW ENOUGH ABOUT THIS NOW 3. THE ARMY DOESN,T OWE ME ANY BACK PAY 0. NO ANSWER "
Q.63. WOULD YOU LIKE TO KNOW MORE ABOUT HOW SOLDIERS CAN GET LEGAL HELP OR DO YOU THINK YOU KNOW ENOUGH ABOUT THIS NOW*  1. I WOULD LIKE TO KNOW MORE ABOUT GETTING LEGAL HELP 2. I KNOW ENOUGH ABOUT THIS NOW 0. NO ANSWER 
"Q.64. DO YOU FEEL THAT YOU ARE WELL ENOUGH TO LEAVE THE HOSPITAL ON PASS OR FURLOUGH*  1. YES, WELL ENOUGH TO LEAVE ON EITHER PASS OR FURLOUGH 2. YES, WELL ENOUGH TO LEAVE ON PASS BUT NOT ON FURLOUGH 3. NO, NOT WELL ENOUGH TO LEAVE ON EITHER PASS OR FURLOUGH 4. DON,T KNOW 0. NO ANSWER "
"Q.65. DO THE DOCTORS THINK YOU ARE WELL ENOUGH TO LEAVE THE HOSPITAL ON PASS OR FURLOUGH*  1. YES, WELL ENOUGH TO LEAVE ON EITHER PASS OR FURLOUGH 2. YES, WELL ENOUGH TO LEAVE ON PASS BUT NOT ON FURLOUGH 3. NO, NOT WELL ENOUGH TO LEAVE ON EITHER PASS OR FURLOUGH 4. DON,T KNOW 0. NO ANSWER "
Q.66. HOW MANY FURLOUGHS HAVE YOU HAD SINCE YOU HAVE BEEN IN THIS HOSPITAL*  1. NONE 2. ONE 3. TWO 4. THREE OR MORE 0. NO ANSWER 
"Q.67. SINCE YOU HAVE BEEN IN THE HOSPITAL, DO YOU HAVE TROUBLE GETTING A FURLOUGH WHEN YOU WANT ONE*  1. USUALLY HAVE TROUBLE 2. SOMETIMES HAVE TROUBLE 3. NEVER HAVE TROUBLE 4. I DON,T THINK I AM WELL ENOUGH TO GO ON FURLOUGH 5. I HAVEN,T TRIED TO GET A FURLOUGH 0. NO ANSWER "
"Q.68. DID THE FURLOUGH YOU HAD HELP YOU GET WELL FASTER OR NOT*  1. IT HELPED ME GET WELL FASTER 2. IT DIDN,T AFFECT MY HEALTH ONE WAY OR ANOTHER 3. IT KEPT ME FROM GETTING WELL AS FAST AS I COULD HAVE 4. I HAVEN,T HAD ANY FURLOUGHS WHILE IN THIS HOSPITAL 0. NO ANSWER "
Q.69. ABOUT HOW MANY TIMES IN THE LAST 30 DAYS HAVE YOU HAD AN OVERNIGHT OR 3-DAY PASS* (JUST COUNT PASSES YOU GOT IN THIS HOSPITAL IN THE LAST 30 DAYS.)  1. NONE 2. ONE 3. TWO 4. THREE 5. FOUR 6. FIVE OR MORE TIMES 0. NO ANSWER 
"Q.70. SINCE YOU HAVE BEEN IN THE HOSPITAL, DO YOU HAVE TROUBLE GETTING AN OVERNIGHT OR THREE-DAY PASS WHEN YOU WANT ONE*  1. USUALLY HAVE TROUBLE 2. SOMETIMES HAVE TROUBLE 3. NEVER HAVE TROUBLE 4. I DON,T THINK I AM WELL ENOUGH TO GO ON AN OVERNIGHT OR THREE-DAY PASS 5. I HAVEN,T TRIED TO GET AN OVERNIGHT OR THREE-DAY PASS 0. NO ANSWER "
Q.71. ABOUT HOW MANY TIMES IN THE LAST 30 DAYS HAVE YOU HAD A PASS FOR 12 HOURS OR LESS* (JUST COUNT PASSES YOU GOT IN THIS HOSPITAL IN THE LAST 30 DAYS.)  1. NONE 2. ONCE 3. TWICE 4. 3 OR 4 TIMES 5. 5 OR 6 TIMES 6. 7 OR 8 TIMES 7. 9 OR 10 TIMES 8. MORE THAN 10 TIMES 0. NO ANSWER 
"Q.72. SINCE YOU HAVE BEEN IN THE HOSPITAL, DO YOU HAVE TROUBLE GETTING A PASS FOR 12 HOURS OR LESS WHEN YOU WANT ONE*  1. USUALLY HAVE TROUBLE 2. SOMETIMES HAVE TROUBLE 3. NEVER HAVE TROUBLE 4. I DON,T THINK I AM WELL ENOUGH TO GO ON PASS 5. I HAVEN,T TRIED TO GET A PASS FOR 12 HOURS OR LESS 0. NO ANSWER "
"Q.73. WHICH WAY DO YOU THINK YOU WOULD GET WELL THE FASTEST*  1. BY STAYING IN THE HOSPITAL ALL THE TIME UNTIL I AM COMPLETELY WELL 2. BY STAYING IN THE HOSPITAL MOST OF THE TIME AND GOING ON SICK FURLOUGH EVERY ONCE IN A WHILE 3. BY STAYING HOME MOST OF THE TIME AND MAKING REGULAR VISITS TO THE NEAREST ARMY HOSPITAL 4. BY STAYING HOME ALL THE TIME 5. DON,T KNOW 0. NO ANSWER "
Q.74. DO YOU EVER GET SO BLUE AND DISCOURAGED THAT YOU WONDER WHETHER ANYTHING IS WORTHWHILE*  1. VERY OFTEN 2. PRETTY OFTEN 3. NOT SO OFTEN 4. HARDLY EVER 0. NO ANSWER 
"Q.75. HOW MUCH INTERESTED ARE YOU IN KEEPING UP WITH WHAT,S GOING ON IN THE WORLD*  1. VERY MUCH INTERESTED 2. PRETTY MUCH INTERESTED 3. NOT SO MUCH INTERESTED 4. NOT AT ALL INTERESTED 0. NO ANSWER "
Q.76. DO YOU LOOK FORWARD TO YOUR FUTURE LIFE WITH AS MUCH INTEREST AS YOU DID BEFORE YOU GOT YOUR PRESENT SICKNESS OR INJURY*  1. MORE INTEREST NOW 2. ABOUT THE SAME AMOUNT OF INTEREST NOW 3. LESS INTEREST NOW 0. NO ANSWER 
Q.77. WHILE YOU HAVE BEEN IN THIS HOSPITAL HAVE YOU HEARD ANYONE GIVE A TALK ON WHY WE ARE FIGHTING THIS WAR*  1. YES 2. NO 0. NO ANSWER 
"Q.78. WHILE YOU ARE IN THE HOSPITAL, HOW INTERESTED ARE YOU IN HEARING REGULAR TALKS ON WHY WE ARE FIGHTING THIS WAR*  1. VERY MUCH INTERESTED 2. SOMEWHAT INTERESTED 3. HARDLY INTERESTED AT ALL 0. NO ANSWER "
Q.79. HOW IMPORTANT IS IT TO YOU PERSONALLY TO HAVE A CLEAR UNDERSTANDING OF WHY WE ARE FIGHTING THIS WAR*  1. IT IS ABSOLUTELY NECESSARY 2. IT IS OF GREAT IMPORTANCE 3. IT IS OF MEDIUM IMPORTANCE 4. IT IS OF LITTLE IMPORTANCE 5. IT IS OF NO IMPORTANCE AT ALL 0. NO ANSWER 
"Q.80. SOME HOSPITALS HAVE HAD TALKS BY OFFICERS OR ENLISTED MEN WHO HAVE RETURNED FROM THE FIGHTING OVERSEAS. HAVE YOU HEARD ANY OF THESE TALKS HERE IN THIS HOSPITAL*  1. YES 2. NO 3. DON,T KNOW 0. NO ANSWER "
Q.81. HOW INTERESTED ARE YOU IN HEARING MEN WHO HAVE JUST COME BACK FROM THE FIGHTING OVERSEAS GIVE REGULAR TALKS OR LECTURES HERE IN THE HOSPITAL*  1. VERY MUCH INTERESTED 2. SOMEWHAT INTERESTED 3. HARDLY INTERESTED AT ALL 0. NO ANSWER 
"Q.82. SOME HOSPITALS HAVE ORGANIZED GROUPS OF PATIENTS THAT MEET ONCE A WEEK OR SO AND DISCUSS THE PROBLEMS OF SOLDIERS, AND THINGS THAT ARE GOING ON IN THE WORLD IN GENERAL. IF THIS IS DONE HERE IN THIS HOSPITAL, WOULD YOU BE INTERESTED IN GOING TO ONE OF THESE GROUPS*  1. VERY MUCH INTERESTED 2. SOMEWHAT INTERESTED 3. HARDLY INTERESTED AT ALL 0. NO ANSWER "
"Q.83. DO YOU THINK THIS HOSPITAL IS DOING ALL IT CAN TO MAKE IT EASY FOR FRIENDS AND RELATIVES TO COME TO VISIT PATIENTS*  1. THIS HOSPITAL IS DOING ALL IT CAN FOR THE PATIENTS, VISITORS 2. THIS HOSPITAL IS DOING SOME THINGS FOR THE PATIENTS, VISITORS, BUT COULD DO SOME MORE 3. THIS HOSPITAL COULD DO A LOT MORE FOR THE PATIENTS, VISITORS 0. NO ANSWER "
"Q.84. WHAT THINGS DO YOU THINK THIS HOSPITAL COULD DO TO MAKE IT EASIER FOR FRIENDS AND RELATIVES TO COME TO VISIT PATIENTS*  01. ""THEY ARE DOING ALL THEY CAN NOW"" 02. HAVE A PLACE FOR VISITORS TO STAY (""THEY COULD PUT IN A GUEST HOUSE WHERE FRIENDS AND RELATIVES WOULD STAY - THE HOTELS COST TOO MUCH"") 03. HAVE A PLACE TO SIT AND TALK; LOUNGE (""HAVE SOMEPLACE BESIDES THE NOISY RED CROSS WHERE THEY COULD SIT DOWN"", ""BETTER FACILITIES FOR VISITORS SO THEY DO NOT HAVE TO VISIT AMBULATORY PATIENTS IN WARDS"") 04. LONGER VISITING HOURS (""I THINK THEY SHOULD EXTEND VISITING HOURS"", ""BY LETTING THEM VISIT A PATIENT ONCE IN THE DAYTIME FOR THREE HOURS AND ONCE IN THE EVENING FOR 2 HOURS"") 05. BY GIVING PATIENTS PASSES TO GO OUT WITH VISITORS (""THEY COULD ALLOW WEEK-END PASSES SO YOU COULD STAY WITH YOUR RELATIVES IN TOWN"", ""BY LETTING PATIENTS GO OUT WITH THEIR VISITORS MORE AND FOR A GREATER LENGTH OF TIME"") 06. GIVE V.D. PATIENTS OR PATIENTS IN OTHER RESTRICTED WARDS A CHANCE TO SEE VISITORS (""A PATIENT WITH GON. SHOULD BE ALLOWED VISITORS; THAT IS WHAT MAKES LIFE MISERABLE IN THIS HOSPITAL"", ""IN MY WARD THEY HAVE A DISGRACEFUL SIGN ON THE DOOR THAT KEEPS VISITORS FROM COMING, THAT,S WRONG"", ""HAVE NO RESTRICTED WARDS"") 07. HOSPITAL SHOULD SHOW GREATER HOSPITALITY TO VISITORS (""ADOPT A MORE HOSPITABLE ATTITUDE"", ""AT LEAST IT COULD HAVE A RECEPTION CENTER, OR SOME SORT OF A SYSTEM; NO SYSTEM AT ALL AT PRESENT"") 08. BETTER TRANSPORTATION FROM TOWN 09. MISCELLANEOUS REASONS 10. SOME FAVORABLE OR IRRELEVANT COMMENT 11. DON,T KNOW (""I KNOW VERY LITTLE OF ARRANGEMENTS CONCERNING VISITORS"", ""I DON,T KNOW ABOUT THIS HOSPITAL, HAVEN,T BEEN HERE LONG"") 00. NO ANSWER "
Q.85. HOW IMPORTANT IS IT TO YOU PERSONALLY TO HAVE FRIENDS AND RELATIVES COME TO VISIT YOU*  1. IT IS ABSOLUTELY NECESSARY 2. IT IS OF GREAT IMPORTANCE 3. IT IS OF MEDIUM IMPORTANCE 4. IT IS OF LITTLE IMPORTANCE 5. IT IS OF NO IMPORTANCE 0. NO ANSWER 
"Q.86. DO YOU LIKE TO HAVE CIVILIAN GROUPS OR ORGANIZATIONS COME TO VISIT THE HOSPITAL - OR WOULD YOU RATHER NOT HAVE THEM COME*  1. I LIKE TO HAVE THEM COME 2. I DON,T LIKE TO HAVE THEM COME 3. IT DOESN,T MATTER TO ME WHETHER THEY COME OR NOT 0. NO ANSWER "
"Q.87A. FROM WHAT YOU HAVE SEEN OR HEARD, WOULD YOU SAY THAT THIS HOSPITAL IS FAIR OR NOT FAIR IN GIVING MEN DISCHARGES FROM THE ARMY*  1. ALWAYS FAIR 2. USUALLY FAIR 3. FAIR ABOUT HALF THE TIME, UNFAIR HALF THE TIME 4. USUALLY NOT FAIR 5. ALWAYS NOT FAIR 6. DON,T KNOW 0. NO ANSWER "
"Q.87B. WHY DO YOU THINK SO*  1. HARDER FOR OVERSEAS MEN TO BE DISCHARGED (""IT SEEMS A MAN WHO WAS OVERSEAS HAS A HARDER TIME GETTING DISCHARGED THAN A MAN INJURED IN U.S.A. I CAN,T UNDERSTAND WHY"", ""I DON,T THINK THAT MEN THAT HAVE BEEN INJURED IN ACTION GET AS GOOD A DEAL AS OTHERS THAT HAVEN,T"", ""PHONEYS GET DISCHARGED AND MEN INJURED IN ACTION ARE RETURNED TO DUTY"") 2. ZEALOUSNESS OF MEDICAL STAFF TO RETURN MAN TO DUTY (""MEDICAL STAFF IS OVERANXIOUS TO GET MEN BACK TO DUTY, CONSEQUENTLY ATTENTION IS PAID ONLY TO VERY PRONOUNCED AILMENTS AND ALL SORTS OF MALADJUSTMENTS AND INADAPTA- BILITIES ARE IGNORED OR OVERLOOKED"", SUSPICION OF GOLDBRICKING) 3. POOR DECISIONS BY MEDICAL STAFF - NO EXPLANATION (""I HAVE SEEN MEN THAT WERE VERY SICK, BUT THEY WERE SENT BACK TO DUTY"", ""SOME MEN IN BAD SHAPE GO BACK TO DUTY AND MEN WITH HEADACHES GO HOME"", ""BECAUSE SOME CASES AREN,T AS BAD AS OTHERS WHO ARE SENT BACK TO DUTY"") 4. COMPLAINT ON ""LINE OF DUTY"" DECISIONS (""SOME MEN WHO ARE WOUNDED IN LINE OF DUTY ARE DISCHARGED FOR OTHER REASONS AND NOT IN LINE OF DUTY"", ""THEY TRY TO BLAME YOUR ILLNESS WAS BEFORE YOU CAME TO DUTY"", ""IF YOU ARE HURT IN LINE OF DUTY YOU HAVE A TOUGH TIME, BUT IF YOU HAD YOUR TROUBLE BEFORE ENTERING THE ARMY THEY LET YOU OUT FAST"") 5. INDIFFERENT ATTITUDE OF STAFF 6. YES, OTHER 7. IRRELEVANT COMMENT 8. FAVORABLE COMMENT 0. NO ANSWER OR ""HAVEN,T BEEN HERE VERY LONG"" "
"Q.88. ON THE WHOLE, DO YOU THINK MEN WHO ARE GOING TO BE DISCHARGED FROM THE ARMY ARE KEPT IN THE HOSPITAL TOO LONG, NOT LONG ENOUGH OR ABOUT THE RIGHT LENGTH OF TIME*  1. THEY ARE KEPT IN THE HOSPITAL TOO LONG 2. THEY ARE KEPT IN THE HOSPITAL ABOUT THE RIGHT LENGTH OF TIME 3. THEY ARE NOT KEPT IN THE HOSPITAL LONG ENOUGH 0. NO ANSWER "
"Q.89. ON THE WHOLE, DO YOU THINK MEN WHO ARE GOING TO BE SENT BACK TO DUTY ARE KEPT IN THE HOSPITAL TOO LONG, NOT LONG ENOUGH OR ABOUT THE RIGHT LENGTH OF TIME*  1. THEY ARE KEPT IN THE HOSPITAL TOO LONG 2. THEY ARE KEPT IN THE HOSPITAL ABOUT THE RIGHT LENGTH OF TIME 3. THEY ARE NOT KEPT IN THE HOSPITAL LONG ENOUGH 0. NO ANSWER "
"Q.90. HOW DO YOU FEEL ABOUT THE FOOD IN THIS HOSPITAL*  1. IT IS GOOD QUALITY AND WELL PREPARED 2. IT IS GOOD QUALITY, BUT POORLY PREPARED 3. IT IS POOR QUALITY, BUT WELL PREPARED 4. IT IS POOR QUALITY, AND POORLY PREPARED 5. UNDECIDED 0. NO ANSWER "
Q.91. DO YOU GET ENOUGH TO EAT*  1. USUALLY 2. PART OF THE TIME 3. HARDLY EVER 0. NO ANSWER 
"Q.92. DO YOU FEEL THAT YOUR DOCTORS TAKE YOUR SICKNESS OR INJURY SERIOUSLY ENOUGH*  1. YES 2. NO 3. DON,T KNOW 0. NO ANSWER "
"Q.93. DO YOU FEEL THAT YOUR NURSES TAKE YOUR SICKNESS OR INJURY SERIOUSLY ENOUGH*  1. YES 2. NO 3. DON,T KNOW 0. NO ANSWER "
Q.94. DO THE NURSES DO ALL THEY CAN TO MAKE YOU COMFORTABLE*  1. ALL OF THEM DO 2. MOST OF THEM DO 3. SOME OF THEM DO 4. FEW OF THEM DO 5. NONE OF THEM DO 0. NO ANSWER 
Q.95. DO THE WARD BOYS DO ALL THEY CAN TO MAKE YOU COMFORTABLE*  1. ALL OF THEM DO 2. MOST OF THEM DO 3. SOME OF THEM DO 4. FEW OF THEM DO 5. NONE OF THEM DO 0. NO ANSWER X. QUESTION 96 NOT CODED. 
"Q.97. HOW DO YOU FEEL ABOUT GOING BACK TO DUTY - DO YOU WANT TO GO BACK OR WOULD YOU RATHER NOT*  1. I WANT TO GO BACK TO DUTY AS SOON AS POSSIBLE 2. I DON,T CARE WHETHER I GO BACK TO DUTY OR NOT 3. I WOULD RATHER NOT GO BACK TO DUTY 4. UNDECIDED 0. NO ANSWER 9. INAPPLICABLE "
"Q.98. IF YOU GO BACK TO DUTY, WOULD YOU WANT TO GO BACK TO YOUR OWN OUTFIT OR WOULD YOU RATHER BE IN SOME OTHER OUTFIT*  1. I WOULD RATHER GO BACK TO MY OWN OUTFIT - IN THE SAME BRANCH OF THE ARMY 2. I WOULD RATHER BE IN SOME OTHER OUTFIT 3. DON,T CARE 0. NO ANSWER 9. INAPPLICABLE "
"Q.99. IF IT WERE UP TO YOU TO CHOOSE, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN IF YOU GO BACK TO DUTY*  1. IN A COMBAT OUTFIT OVERSEAS 2. IN A NON-COMBAT OUTFIT OVERSEAS 3. IN AN OUTFIT THAT WILL STAY IN THE UNITED STATES 0. NO ANSWER 9. INAPPLICABLE "
Q.100. WHAT BRANCH OF THE ARMY WOULD YOU LIKE TO BE IN IF YOU GO BACK TO DUTY*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. SOME OTHER 00. NO ANSWER 99. INAPPLICABLE 
"Q.101. IF IT WERE UP TO YOU TO CHOOSE AFTER YOU GET OUT OF THE HOSPITAL, WOULD YOU RATHER BE A SOLDIER OR WOULD YOU RATHER BE A CIVILIAN DOING SOME KIND OF WORK NEEDED TO WIN THE WAR*  1. I WOULD RATHER BE A SOLDIER 2. I WOULD RATHER BE A CIVILIAN DOING SOME KIND OF WORK NEEDED TO WIN THE WAR 3. UNDECIDED 0. NO ANSWER 9. INAPPLICABLE "
"Q.102. IF YOU GO BACK TO DUTY, DO YOU THINK YOU WILL HAVE A HARD TIME OR AN EASY TIME GETTING USED TO ARMY LIFE AGAIN*  1. IT WILL BE VERY HARD 2. IT WILL BE PRETTY HARD 3. IT WON,T BE SO HARD 4. IT WILL BE VERY EASY 5. UNDECIDED 0. NO ANSWER 9. INAPPLICABLE X. QUESTION 103 NOT CODED. "
V.104. PERSONAL ADJUSTMENT SCORE*  1. SCORE OF 1 2. SCORE OF 2 3. SCORE OF 3 4. SCORE OF 4 - HIGH PERSONAL ADJUSTMENT 
V.105. INTEREST IN LIFE SCORE*  1. SCORE OF 6 2. SCORE OF 7 3. SCORE OF 8 4. SCORE OF 9 - HIGH INTEREST IN LIFE 
V.106. DESIRE FOR POST-WAR EDUCATION SCORE*  1. SCORE OF 1 2. SCORE OF 2 3. SCORE OF 3 4. SCORE OF 4 5. SCORE OF 5 - HIGH DESIRE POST-WAR EDUCATION 
"V.107. TYPE OF WARD IDENTIFICATION FOR WALTER REED HOSPITAL:  1. FOREST GLEN - NEUROPSYCHIATRIC 2. FOREST GLEN - ORTHOPEDIC 3. FOREST GLEN - RECON. (REHABILITATION) MOSTLY REHABILITATION PATIENTS 4. FOREST GLEN - NEURO; THORACIC; OTHER SURGICAL G.U. AND GENERAL SURGICAL, MEDICAL AND EARS, NOSE, THROAT AND D 5. GENERAL HOSPITAL - NEUROPSYCHIATRIC 6. GENERAL HOSPITAL - ORTHOPEDIC 7. GENERAL HOSPITAL - CONVALESCENT 8. GENERAL HOSPITAL - GENERAL MEDICAL, GENERAL SURGICAL, EARS, EYES, NOSE AND THROAT 9. GENERAL HOSPITAL - SKIN AND VENEREAL X. ORIGINAL SURVEY DOCUMENTATION SPECIFIES THAT THIS VARIABLE APPLIES TO WALTER REED HOSPITAL PATIENTS ONLY. IT IS NOT KNOWN WHAT THE CODES ARE FOR THE PATIENTS AT THE OTHER HOSPITALS. "
V.108. HOSPITAL IDENTIFICATION:  1. WALTER REED HOSPITAL - PATIENTS 2. LAWSON GENERAL HOSPITAL - PATIENTS 3. MCCLOSKEY GENERAL HOSPITAL - PATIENTS 
V.109. WARD IDENTIFICATION:  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. 
V.110. SERIAL NUMBER IDENTIFICATION:  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. X. COLUMNS 60-64 ARE ORIGINAL SURVEY IDENTIFICATION NUMBER. 
