CARD.  1. CARD ONE 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. S-205U - UNITED STATES FORM 2. S-205E - EUROPEAN THEATER OF OPERATIONS FORM 3. S-205C - CENTRAL PACIFIC BASE COMMAND FORM 4. S-20XX - CHINA-INDIA-BURMA FORM 
X. QUESTION 45 CONTINUED.  1. STORIES AND PICTURES ON BULLETIN BOARD 2. NOT CHOSEN 
X. QUESTION 45 CONTINUED.  98 1. BULL SESSIONS AMONG MEN 1698 2. NOT CHOSEN 
X. QUESTION 45 CONTINUED.  26 1. THEATER AND CIRCULARS 1770 2. NOT CHOSEN 
X. QUESTION 45 CONTINUED.  60 1. PAPERS AND MAGAZINES 1736 2. NOT CHOSEN 
X. QUESTION 45 CONTINUED.  16 1. LETTERS FROM HOME 1780 2. NOT CHOSEN 
X. QUESTION 45 CONTINUED.  92 1. NO ANSWER 1704 2. NOT CHOSEN 
"Q.46. IF YOU HAD A CHOICE, WHICH ONE OF THESE BRANCHES OF THE ARMY WOULD YOU LIKE TO BE IN*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED (TANKS) 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. OTHER 00. NO ANSWER "
Q.47. WHICH ONE OF THESE BRANCHES WOULD YOU TRY HARDEST TO STAY OUT OF*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED (TANKS) 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. OTHER 00. NO ANSWER 
Q.48. HOW WOULD YOU RATE YOUR GENERAL PHYSICAL CONDITION DURING THE PAST MONTH*  1. MY PHYSICAL CONDITION HAS BEEN VERY GOOD 2. MY PHYSICAL CONDITION HAS BEEN PRETTY GOOD 3. MY PHYSICAL CONDITION HAS NOT BEEN SO GOOD 4. MY PHYSICAL CONDITION HAS BEEN VERY POOR 0. NO ANSWER 
"Q.49. IN YOUR OPINION, ARE YOU PHYSICALLY FIT FOR OVERSEAS DUTY IN GENERAL*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER "
"Q.50. IN YOUR OPINION, ARE YOU PHYSICALLY FIT FOR FURTHER DUTY IN THE INDIA-BURMA THEATER*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER "
"Q.51. IF IT WERE UP TO YOU, WHAT KIND OF AN OUTFIT WOULD YOU RATHER BE IN*  1. IN A COMBAT OUTFIT OVERSEAS 2. IN A NON-COMBAT OUTFIT OVERSEAS 3. IN AN OUTFIT STATIONED IN THE UNITED STATES 0. NO ANSWER "
"Q.52. IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB*  1. AS A SOLDIER 2. AS A WAR WORKER 3. UNDECIDED 0. NO ANSWER "
"Q.53. WHAT DO YOU THINK OF THE MILITARY CONTROL AND DISCIPLINE AT THIS POST*  1. IT,S TOO STRICT BUT MOST OF IT IS NECESSARY 2. IT,S TOO STRICT AND A LOT OF IT IS UNNECESSARY 3. IT,S ABOUT RIGHT 4. IT,S NOT STRICT ENOUGH 0. NO ANSWER "
"Q.54. IN THE ARMY YOU ARE OFTEN NOT ASKED TO DO THINGS, YOU ARE ORDERED TO DO THINGS. HOW DO YOU FEEL ABOUT TAKING ORDERS FROM OFFICERS AND NON-COMS IN THE ARMY*  1. I DON,T MIND BEING ORDERED TO DO THINGS 2. I SOMETIMES DISLIKE BEING ORDERED TO DO THINGS 3. I NEARLY ALWAYS DISLIKE BEING ORDERED TO DO THINGS 0. NO ANSWER "
Q.55. HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB*  1. VERY SATISFIED 2. SATISFIED 3. IT DOES NOT MAKE ANY DIFFERENCE TO ME 4. DISSATISFIED 5. VERY DISSATISFIED 0. NO ANSWER 
"Q.56. DO YOU FEEL PROUD OF YOUR COMPANY (BATTERY, SQUADRON, TROOP)*  1. YES, VERY PROUD 2. YES, FAIRLY PROUD 3. NO, NOT PROUD 4. UNDECIDED 0. NO ANSWER "
Q.57. HOW IMPORTANT DO YOU CONSIDER YOUR OWN ARMY JOB IN THE TOTAL WAR EFFORT*  1. VERY IMPORTANT 2. FAIRLY IMPORTANT 3. NOT SO IMPORTANT 4. NOT IMPORTANT AT ALL 0. NO ANSWER 
Q.58. HOW MANY OF YOUR COMPANY OFFICERS ARE THE KIND WHO ARE WILLING TO GO THROUGH ANYTHING THEY ASK THEIR MEN TO GO THROUGH*  1. ALL OF THEM ARE 2. MOST OF THEM ARE 3. ABOUT HALF OF THEM ARE 4. FEW OF THEM ARE 5. NONE OF THEM ARE 0. NO ANSWER 
"Q.59. DO YOU FEEL THAT YOUR OFFICERS HAVE AN INTEREST IN YOUR PERSONAL PROBLEMS AND WELFARE*  1. THEY HAVE A GREAT DEAL OF INTEREST 2. THEY HAVE A FAIR AMOUNT OF INTEREST 3. THEY DON,T HAVE MUCH INTEREST 4. THEY HAVE NO INTEREST AT ALL 0. NO ANSWER "
Q.0. NOT USED  Y. COL. 32 NOT USED. 
"Q.60. ARE THE MESS FACILITIES AND FOOD IN YOUR OUTFIT AS GOOD AS THEY COULD BE UNDER PRESENT CIRCUMSTANCES*  1. YES, AS GOOD AS THEY COULD BE 2. NO, NOT AS GOOD AS THEY COULD BE 3. UNDECIDED 0. NO ANSWER "
"Q.61. CONSIDERING WHAT THE CHINESE ARE DOING IN THE TOTAL WAR EFFORT, DO YOU THINK THAT WE ARE NOW GIVING THEM TOO MUCH HELP OR TOO LITTLE HELP*  1. WE ARE GIVING CHINA TOO MUCH HELP 2. WE ARE GIVING CHINA ABOUT THE RIGHT AMOUNT OF HELP 3. WE ARE NOT GIVING CHINA ENOUGH HELP 4. I HAVE NO OPINION 0. NO ANSWER "
"Q.62. NOW THAT THE WAR IN EUROPE IS OVER, WHAT DO YOU THINK THE BRITISH WILL PROBABLY DO IN THE WAR AGAINST JAPAN*  1. THE BRITISH WILL PROBABLY DO MORE THAN THEIR SHARE 2. THE BRITISH WILL PROBABLY DO THEIR SHARE 3. THE BRITISH WILL PROBABLY DO LESS THAN THEIR SHARE 4. I HAVE NO OPINION 0. NO ANSWER "
"Q.63. NOW THAT THE WAR IN EUROPE IS OVER, HOW DO YOU THINK WE WILL GET ALONG WITH RUSSIA*  1. WE WILL GET ALONG VERY WELL 2. WE WILL DISAGREE ABOUT SOME THINGS BUT MANAGE TO GET ALONG 3. WE WILL HAVE SOME SERIOUS ARGUMENTS BUT WE WON,T FIGHT EACH OTHER 4. WE WILL VERY LIKELY FIGHT EACH OTHER SOONER OR LATER 5. I HAVE NO OPINION 0. NO ANSWER "
"Q.64. HOW IMPORTANT DO YOU CONSIDER THE INDIA-BURMA THEATER, RIGHT NOW, IN THE TOTAL WAR EFFORT*  1. VERY IMPORTANT 2. FAIRLY IMPORTANT 3. NOT SO IMPORTANT 4. NOT IMPORTANT AT ALL 5. I HAVE NO OPINION 0. NO ANSWER "
V.65. FORCE IDENTIFICATION:  1. ARMY AIR FORCE 2. ARMY GROUND FORCES 3. ARMY SERVICE FORCES 
V.66. IDENTIFICATION OF SUB-SAMPLES: CROSS-SECTION OF ENLISTED MEN FOR WORLD-WIDE COMPARISON (WHITE AND NEGRO). E. NO DATA FOR MEDITERRANEAN THEATER.  1. WHITE AND NEGRO CROSS-SECTION 2. ALL OTHER CASES 
V.67. IDENTIFICATION OF SUB-SAMPLES: CROSS-SECTION OF NEGRO ENLISTED MEN.  1. NEGRO CROSS-SECTION 2. ALL OTHER CASES 
V.68. UNIDENTIFIED OUTFIT:  0. ORIGINAL PUNCH OF 0 1. ORIGINAL PUNCH OF 1 2. ORIGINAL PUNCH OF 2 3. ORIGINAL PUNCH OF 3 4. ORIGINAL PUNCH OF 4 5. ORIGINAL PUNCH OF 5 6. ORIGINAL PUNCH OF 6 7. ORIGINAL PUNCH OF 7 8. ORIGINAL PUNCH OF 8 X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. 
V.69. IDENTIFICATION OF SERIAL NUMBER WITHIN OUTFIT:  ANP 000.NO CODE OR NO DATA X. CODES NOT PROVIDES BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. 
