CARD.  1. CARD ONE 
"Q.56. ARE YOU STILL CARRYING ANY LIFE INSURANCE THAT YOU HAD BEFORE YOU GOT INTO THE ARMY*  1. YES, I AM 2. NO, I AM NOT 3. DIDN,T HAVE ANY INSURANCE WHEN I CAME INTO THE ARMY 4. DON,T KNOW 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.57. IF YES, HOW MUCH OF THAT LIFE INSURANCE DO YOU NOW HAVE* X. CODES NOT PROVIDED BY SURVEY ORGANIZATION.  01. ORIGINAL PUNCH OF 1 02. ORIGINAL PUNCH OF 2 03. ORIGINAL PUNCH OF 3 04. ORIGINAL PUNCH OF 4 05. ORIGINAL PUNCH OF 5 06. ORIGINAL PUNCH OF 6 07. ORIGINAL PUNCH OF 7 08. ORIGINAL PUNCH OF 8 11. ORIGINAL PUNCH OF X 12. ORIGINAL PUNCH OF V 98. ORIGINAL PUNCH OF 0 99. ORIGINAL-BLANK, NO CODE OR NO DATA "
"Q.58. HAVE YOU BOUGHT ANY DEFENSE BONDS OR STAMPS IN THE LAST 30 DAYS*  1. YES 2. NO 3. DON,T REMEMBER 4. UNDESIGNATED CODE 0. NO CODE OR NO DATA "
"Q.59. IF YES, HOW MUCH DID YOU SPEND FOR THEM* (THIS AMOUNT SHOULD INCLUDE ANY DEDUCTION FROM YOUR PAY FOR DEFENSE BONDS OR STAMPS.)  01. LESS THAN $1.49 02. $1.50 - $2.49 03. $2.50 - $3.49 04. $3.50 - $4.49 05. $4.50 - $5.49 06. $5.50 - $7.49 07. $7.50 - $12.49 08. $12.50 - $17.49 09. $17.50 - $22.49 10. $22.50 OR MORE 11. BOUGHT BONDS - NO ANSWER 12. DID NOT BUY ANY 13. NO ANSWER; DON,T REMEMBER OR NO ANSWER TO Q.58, NO CODE OR NO DATA "
"Q.60. HOW MUCH MONEY DO YOU THINK YOU SHOULD TRY TO SAVE EACH MONTH OUT OF YOUR ARMY PAY* (NOTE: MONEY SPENT FOR DEFENSE BONDS OR INSURANCE, OR MONEY DEDUCTED FROM YOUR ARMY PAY FOR ALLOTMENTS TO DEPENDENTS, SHOULD BE COUNTED AS SAVINGS.)  01. LESS THAN $2.49 02. $2.50 - $7.49 03. $7.50 - $12.49 04. $12.50 - $17.49 05. $17.50 - $22.49 06. $22.50 - $27.49 07. $27.50 - $32.49 08. $32.50 - $37.49 09. $37.50 - $42.49 10. $42.50 OR MORE 11. SHOULD NOT TRY TO SAVE 12. NO ANSWER 00. NO CODE OR NO DATA "
Q.61A. ABOUT HOW MUCH DID YOU HAPPEN TO SAVE LAST MONTH*  01. LESS THAN $2.49 02. $2.50 - $7.49 03. $7.50 - $12.49 04. $12.50 - $17.49 05. $17.50 - $22.49 06. $22.50 - $27.49 07. $27.50 - $32.49 08. $32.50 - $37.49 09. $37.50 - $42.49 10. $42.50 OR MORE 11. SHOULD NOT TRY TO SAVE 12. NO ANSWER 00. NO CODE OR NO DATA 
Q.61B. HERE ARE SEVERAL STATEMENTS THAT SOLDIERS HAVE MADE ABOUT TAKING CARE OF MONEY THEY HAVE SAVED WHILE IN THE ARMY. PLEASE CHECK THE ONE THAT COMES CLOSEST TO TELLING HOW YOU FEEL.  1. THE BEST WAY TO HANDLE SAVINGS IS TO DEPOSIT MONEY WITH THE ARMY FINANCE OFFICE THROUGH THE C.O. 2. THE BEST WAY TO HANDLE SAVINGS IS TO SEND MONEY HOME EITHER BY ALLOTMENT OR SOME OTHER WAY 3. THE BEST WAY TO HANDLE SAVINGS IS TO BUY DEFENSE BONDS OR STAMPS 4. THERE IS NO USE IN SAVING MONEY WHILE IN THE ARMY 5. THE BEST WAY TO HANDLE SAVINGS IS NOT MENTIONED ABOVE 6. UNDECIDED 7. NO ANSWER 0. NO CODE OR NO DATA 
Q.62A. HOW MANY FURLOUGHS HAVE YOU HAD IN THE PAST YEAR*  01. ONE 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN OR MORE 11. NONE 12. NO ANSWER 00. NO CODE OR NO DATA 
Q.62B. ABOUT HOW MANY TIMES IN THE PAST 30 DAYS HAVE YOU HAD LEAVE FROM CAMP FOR 12 HOURS OR MORE AT A TIME*  01. ONE 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN OR MORE 11. NONE 12. NO ANSWER 00. NO CODE OR NO DATA 
"Q.62C. ABOUT HOW MANY TIMES HAVE YOU LEFT CAMP, ALL TOLD, IN THE PAST TWO WEEKS*  01. ONE 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN OR MORE 11. NONE 12. NO ANSWER 00. NO CODE OR NO DATA "
Q.62D. ABOUT HOW MANY TIMES HAVE YOU VISITED A USO CLUB IN THE PAST TWO WEEKS*  01. ONE 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN OR MORE 11. NONE 12. NO ANSWER 00. NO CODE OR NO DATA 
Q.62E. ABOUT HOW MANY TIMES HAVE YOU BEEN IN THE SERVICE CLUB ON YOUR POST IN THE LAST WEEK*  01. ONE 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN OR MORE 11. NONE 12. NO ANSWER 00. NO CODE OR NO DATA 
"Q.63A. IF YOU COULD CHOOSE BETWEEN THESE TWO THINGS, WHICH WOULD YOU RATHER HAVE*  1. ANOTHER USO CLUB IN TOWN 2. ANOTHER SERVICE CLUB ON THE POST 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.63B. IF YOU COULD CHOOSE BETWEEN THESE TWO THINGS, WHICH WOULD YOU RATHER HAVE*  1. ANOTHER USO CLUB IN TOWN 2. ANOTHER DAY ROOM IN YOUR BATTALION AREA 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.63C. IF YOU COULD CHOOSE BETWEEN THESE TWO THINGS, WHICH WOULD YOU RATHER HAVE*  1. ANOTHER SERVICE CLUB ON THE POST 2. ANOTHER DAY ROOM IN YOUR BATTALION AREA 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.64. THE LAST TIME YOU VISITED A USO CLUB, DID YOU PLAN BEFORE LEAVING THE POST THAT YOU WOULD GO TO THAT CLUB*  1. YES, I PLANNED IN ADVANCE TO GO TO THE CLUB 2. I THOUGHT I MIGHT GO TO THE CLUB BUT WASN,T SURE 3. NO, I DIDN,T PLAN TO GO TO THE CLUB UNTIL I GOT TO TOWN 4. I HAVE NEVER BEEN IN A USO CLUB 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.65A. HAVE YOU HEARD OR SEEN ANY NOTICE OF CORRESPONDENCE COURSES OFFERED BY THE ARMY FOR ENLISTED MEN (ARMY INSTITUTE COURSES)*  1. YES 2. NO 3. DON,T REMEMBER 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.65B. WOULD YOU LIKE TO ENROLL IN SUCH A COURSE, AT A COST TO YOU OF $2.00*  1. NO 2. UNDECIDED 3. YES 4. NO ANSWER 0. NO CODE OR NO DATA Q.65B1. IF YES, WHAT SUBJECT* "
"Q.65B. WOULD YOU LIKE TO ENROLL IN SUCH A COURSE, AT A COST TO YOU OF $2.00*  31 01. ENGLISH 4 02. SOCIAL STUDIES 80 03. MATHEMATICS 16 04. SCIENCE 88 05. BUSINESS 170 06. MECHANICAL 107 07. ELECTRICAL 25 08. CIVIL AND ARCHITECTURAL 48 09. MILITARY 105 10. OTHERS 1026 11. WOULD NOT LIKE TO ENROLL 1156 12. NO ANSWER 21 00. NO CODE OR NO DATA "
"Q.65C. ABOUT HOW MANY HOURS A WEEK COULD YOU SPEND IN STUDY ON SUCH A COURSE*  01. NONE 02. 1-6 HOURS 03. 7-12 HOURS 04. 13-18 HOURS 05. 19-24 HOURS 06. 25-30 HOURS 07. OVER 30 HOURS 08. DON,T KNOW 09. NO ANSWER 10. WOULD NOT LIKE TO ENROLL 00. NO CODE OR NO DATA "
"Q.65E. IF THE ARMY INSTITUTE OFFERED A COURSE BY MAIL IN THE GEOGRAPHY OF DIFFERENT COUNTRIES AND PEOPLES, HOW INTERESTED WOULD YOU BE IN STUDYING IT*  1. VERY MUCH INTERESTED 2. SOMEWHAT INTERESTED 3. SLIGHTLY INTERESTED 4. NOT INTERESTED AT ALL 5. NO ANSWER 0. NO CODE OR NO DATA "
V.67. WORRY SCORE* E. DERIVED FROM Q.51A-M; CODES NOT PROVIDED.  01. 02. 03. 04. 05. 06. 07. 08. 09. 10. 11. 12. NONE 00. NO CODE OR NO DATA 
"V.68. GRIPING SCORE* E. DERIVED FROM QUESTIONS 12, 13, 15, 18, 20, 21, 22, 23, 44, 48. X. QUESTIONS 44 AND 48 ARE SUBSTANTIVELY DIFFERENT ON A AND B FORMS, A POSSIBLE OVERSIGHT IN ORIGINAL SURVEY REPORT OF THE ACTUAL QUESTIONS USED IN CREATING THE SCORE.  01. NUMBER OF GRIPES: ONE 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN OR MORE 11. NONE 00. NO CODE OR NO DATA "
"V.69. CIVILIAN SUPPORT SCORE* E. DERIVED FROM QUESTIONS 29, 30, 32, 33, 34, 35.  1. NUMBER OF POSITIVE RESPONSES: ONE 2. TWO 3. THREE 4. FOUR 5. FIVE 6. SIX 0. NO CODE OR NO DATA "
"V.70. CAMP IDENTIFICATION.  1. EDWARDS, MASS. 2. ETHAN ALLEN, VT. 3. STEWART, GA. 4. COLUMBIA AIR BASE, S.C. 5. FUNSTON, CALIF. 6. RILEY, KANSAS 7. SAM HOUSTON, TEXAS 8. SAN LUIS OBISPO, CALIF. 9. LOS ANGELES, CALIF., 329TH FIGHTER GROUP 0. NO CODE OR NO DATA "
