CARD.  1. CARD ONE 
"Q.60. IF YOU WERE GIVEN AN EXTRA HOUR OF OFF-DUTY TIME EVERY DAY, WHICH OF THE FOLLOWING WOULD YOU SPEND MOST OF THIS OFF-DUTY TIME ON*  1. SPORTS OR ATHLETICS 2. WRITING LETTERS, ETC. 3. READING NEWSPAPERS, MAGAZINES, ETC. 4. SLEEPING 5. STUDYING 6. OTHER 0. NO ANSWER "
"Q.61. IN GENERAL, HOW ARE THE SOLDIERS IN YOUR AREA TREATED BY CIVILIANS*  1. IN GENERAL THEY ARE TREATED VERY WELL 2. IN GENERAL THEY ARE TREATED FAIRLY WELL 3. IN GENERAL THEY ARE TREATED FAIRLY BADLY 4. IN GENERAL THEY ARE TREATED VERY BADLY 0. NO ANSWER "
"Q.62. HAVE YOU BEEN INVITED FOR A MEAL IN A CIVILIAN HOME SINCE YOU GOT HERE*  1. YES, SEVERAL TIMES 2. YES, ONCE OR TWICE 3. NO, NEVER 0. NO ANSWER "
Q.63. WHICH OF THE FOLLOWING KINDS OF MOVIES DO YOU LIKE THE MOST*  1. MOVIES IN ENGLISH WITHOUT SUBTITLES IN SPANISH 2. MOVIES IN ENGLISH WITH SUBTITLES IN SPANISH 3. MEXICAN MOVIES 4. ARGENTINE MOVIES 5. NO ANSWER 0. NO CODE OR NO DATA 
"Q.64. DO YOU FEEL THAT MAGAZINES PUBLISHED BY THE ARMY (""YANK,"" ""CARIBBEAN BREEZE"" ETC.) SHOULD BE TRANSLATED INTO SPANISH*  1. YES, THEY SHOULD BE TRANSLATED 2. NO, THEY SHOULD NOT BE TRANSLATED 0. NO ANSWER "
"Q.65A. IF QUALIFIED INSTRUCTORS WERE TO GIVE NIGHT CLASSES AT YOUR OUTFIT DURING YOUR OFF-DUTY TIME, ONE HOUR EACH NIGHT, TWICE A WEEK, WOULD YOU BE INTERESTED IN REGULARLY ATTENDING A CLASS IN SOME PARTICULAR SUBJECT DURING THE NEXT SIX MONTHS*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER X. QUESTION 65B NOT CODED. "
"Q.66. WOULD YOU BE INTERESTED IN TAKING CLASSES TO LEARN ENGLISH DURING WORK HOURS AS PART OF YOUR REGULAR TRAINING*  1. YES, I,D BE VERY INTERESTED 2. YES, I,D BE A LITTLE INTERESTED 3. NO, I WOULD NOT BE VERY INTERESTED 4. NO, I WOULD NOT BE INTERESTED AT ALL 0. NO ANSWER P. BELOW IS A MAP OF THE PART OF THE WORLD WHERE YOU ARE NOW. STUDY IT CAREFULLY AND THEN ANSWER THE QUESTIONS ON THIS PAGE. "
"Q.67. DRAW A LINE ON THE MAP AS CLOSE AS YOU CAN, TO SHOW WHERE THE PANAMA CANAL IS LOCATED.  1. VERY CLOSE TO CORRECT 2. FAIRLY CLOSE TO CORRECT 3. SOME IDEA BUT NOT CLOSE 4. NO IDEA AT ALL 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.68. NOW PUT A VERY SMALL X TO SHOW AS CLOSE AS YOU CAN WHERE YOU ARE NOW STATIONED.  1. VERY CLOSE TO CORRECT 2. FAIRLY CLOSE TO CORRECT 3. SOME IDEA BUT NOT CLOSE 4. NO IDEA AT ALL 5. NO ANSWER 0. NO CODE OR NO DATA 
Q.69. WHAT IS THE NAME OF THE COUNTRY SHADED IN BLACK THAT THE SMALL ARROW POINTS TO*  1. PUERTO RICO 2. ECUADOR 3. COLOMBIA 4. VENEZUELA 5. GUATEMALA 0. NO ANSWER 
Q.70. WHAT IS THE NAME OF THE ISLAND THAT THE LONG ARROW POINTS TO*  1. TRINIDAD 2. PUERTO RICO 3. WEST INDIES 4. TABOGA 5. GALAPAGOS 0. NO ANSWER 
Q.71. WHICH OF THE FOLLOWING GENERALS IS THE ONE WHO COMMANDS ALL OF THIS AREA*  1. GENERAL EDGERTON 2. GENERAL BAKER 3. GENERAL WALSH 4. GENERAL BRETT 5. GENERAL MUIR 0. NO ANSWER 
Q.72. WHICH OF THE FOLLOWING COUNTRIES HAS NOT BROKEN DIPLOMATIC RELATIONS WITH GERMANY AND JAPAN*  1. INDICATES THAT ALL HAVE BROKEN RELATIONS 2. PERU 3. BRAZIL 4. ARGENTINA 5. MEXICO 6. COLOMBIA 0. NO ANSWER 
Q.73. HOW MANY DAYS DOES IT TAKE THE LETTERS YOU WRITE TO GET TO PUERTO RICO*  01. 2 DAYS OR LESS 02. 3 DAYS 03. 4 DAYS 04. 5 DAYS 05. 6 DAYS 06. 7 DAYS 07. 8 DAYS 08. 9 DAYS 09. 10 DAYS 10. 11 DAYS OR MORE 00. NO ANSWER 
"Q.74. CONSIDERING EVERYTHING, DO YOU THINK THIS IS A REASONABLE AMOUNT OF TIME FOR YOUR LETTERS TO GET THERE*  1. YES, IT IS A REASONABLE AMOUNT OF TIME 2. NO, THE LETTERS TAKE TOO LONG IN GETTING THERE 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.75. ON THE AVERAGE, HOW MANY LETTERS DO YOU WRITE EVERY WEEK*  01. LESS THAN 1 A WEEK GENERALLY 02. MORE OR LESS 1 A WEEK 03. MORE OR LESS 2 A WEEK 04. MORE OR LESS 3 A WEEK 05. MORE OR LESS 4 A WEEK 06. MORE OR LESS 5 A WEEK 07. MORE OR LESS 6 A WEEK 08. MORE OR LESS 7 A WEEK 09. MORE OR LESS 8 A WEEK 10. 9 OR MORE A WEEK 00. NO ANSWER "
Q.76. WHAT KIND OF FOOD IS SERVED IN YOUR OUTFIT AT PRESENT* IS IT PUERTO RICAN OR CONTINENTAL FOOD*  1. PUERTO RICAN FOOD 2. CONTINENTAL FOOD 3. BOTH PUERTO RICAN AND CONTINENTAL 0. NO ANSWER 
"Q.77. IS YOUR UNIT (COMPANY, BATTERY, SQUADRON, ETC.) MADE UP ONLY OF PUERTO RICAN SOLDIERS OR IS IT MADE UP OF PUERTO RICAN AND CONTINENTAL SOLDIERS LIVING TOGETHER*  1. MADE UP OF PUERTO RICANS ONLY 2. MADE UP OF PUERTO RICANS AND CONTINENTALS LIVING TOGETHER 0. NO ANSWER "
Q.78A. FOR BREAKFAST*  1. YES 2. NO 0. NO ANSWER 
Q.78B. FOR LUNCH*  1. YES 2. NO 0. NO ANSWER 
Q.78C. FOR SUPPER*  1. YES 2. NO 0. NO ANSWER X. QUESTIONS 79-81 NOT CODED. 
V.82. SCHEDULE:  1. C SCHEDULE 
V.83. POST:  01. RANDOLPH 02. RANDOLPH 03. DAVIS 04. SHERMAN 05. HOWARD-KOBBE 06. AMADOR 07. COROZAL 08. CLAYTON 09. GALOPAZOS 10. SALINAS 11. RIO HATO 12. AGUA DULCE 13. CHORRERA 14. DAVID 
V.84. SERIAL NUMBERS WITHIN EACH POST: X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS.  ANP 
