CARD.  1. CARD ONE 
"Q.41. HOW DO YOU THINK MOST OF THE NONCOMS YOU KNOW WERE SELECTED FOR THEIR JOBS*  01. BECAUSE OF ABILITY 02. BOOTLICKING OR PLAYING POLITICS 03. PLAIN LUCK 04. BEEN IN THE ARMY A LONG TIME 05. ABILITY AND BOOTLICKING 06. BOOTLICKING AND ANY OTHER EXCEPT ABILITY 07. ABILITY AND ANY OTHER EXCEPT BOOTLICKING 08. PLAIN LUCK AND BEEN IN ARMY A LONG TIME 09. THREE OR MORE REASONS GIVEN 10. OTHER REASONS - OTHER, NO REASON 11. NO ANSWER 00. NO CODE OR NO DATA X. QUESTIONS 42A AND 42B CODED TOGETHER. "
"Q.42A. DO YOU THINK THERE MIGHT BE A BETTER WAY OF CHOOSING NONCOMS*  Q.42B. IF YES, WHAT WOULD YOU SUGGEST*  01. YES, BY ABILITY 02. YES, BY EXAMINATIONS 03. YES, BY CIVILIAN EXPERIENCE 04. YES, BY ARMY EXPERIENCE 05. YES, ABILITY AND ARMY EXPERIENCE 06. YES, OFFICERS TO SELECT 07. YES, BY ABILITY AND EXAMINATIONS 08. YES, BY EXAMS, AND ANY OTHERS EXCEPT ABILITY 09. YES, OTHER REASONS 10. YES, NO ANSWER 11. NO, IT,S O.K. THE WAY IT IS 12. NO ANSWER 00. NO CODE OR NO DATA "
Q.43. ABOUT HOW LONG DOES IT TAKE YOU TO WALK FROM YOUR BARRACKS TO THE NEAREST PX AT YOUR POST*  1. 5 MINUTES OR LESS 2. 6 TO 10 MINUTES 3. 11 TO 15 MINUTES 4. 16 TO 20 MINUTES 5. 21 TO 25 MINUTES 6. 26 TO 30 MINUTES 7. MORE THAN 30 MINUTES 8. NO ANSWER 0. NO CODE OR NO DATA 
"Q.44. ARE THE HOURS OF OPENING AND CLOSING OF THE PX CONVENIENT FOR YOU, OR WOULD YOU LIKE TO SEE THEM CHANGED* EXPLAIN HOW*  1. HOURS ARE CONVENIENT 2. WOULD LIKE TO SEE THEM CHANGED, AN ANSWER IN EXPLAINING HOW 3. WOULD LIKE TO SEE THEM CHANGED, NO ANSWER IN EXPLAINING HOW 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.45A. HOW MANY TIMES DID YOU VISIT THE PX YESTERDAY*  1. ONCE 2. TWICE 3. THREE TIMES 4. FOUR OR MORE TIMES 5. NONE AT ALL 6. NO ANSWER 0. NO CODE OR NO DATA 
Q.45B. HOW MANY TIMES DID YOU VISIT THE PX LAST SATURDAY*  1. ONCE 2. TWICE 3. THREE TIMES 4. FOUR OR MORE TIMES 5. NONE AT ALL 6. NO ANSWER 0. NO CODE OR NO DATA 
Q.45C. HOW MANY TIMES DID YOU VISIT THE PX ALL OF LAST WEEK*  1. ONCE OR TWICE 2. THREE OR FOUR TIMES 3. FIVE TO NINE TIMES 4. TEN OR MORE TIMES 5. NONE AT ALL 6. NO ANSWER 0. NO CODE OR NO DATA 
"Q.46A. ARE THERE ARTICLES THAT YOU REGULARLY NEED THAT YOU DO NOT BUY IN THE PX* IF YES, WHAT ARTICLES*  1. YES, AN ARTICLE OR ARTICLES MENTIONED 2. YES, NO ARTICLE, OR ARTICLES MENTIONED 3. NO 4. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 46B NOT CODED. "
"Q.47A. DO YOU HAVE A DAY ROOM IN YOUR COMPANY OR SQUADRON*  1. YES 2. NO 3. DON,T KNOW 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.47B. IF YOU HAVE A DAY ROOM, WHAT EQUIPMENT DOES IT HAVE* Q.47B1. A PHONOGRAPH*  1. YES 2. NO 3. NO ANSWER 9. NO, DON,T KNOW, NO ANSWER (Q.47A COLUMN 20) 0. NO CODE OR NO DATA Q.47B2. PHONOGRAPH RECORDS* "
"Q.47B. IF YOU HAVE A DAY ROOM, WHAT EQUIPMENT DOES IT HAVE* Q.47B1. A PHONOGRAPH*  1334 1. YES 1300 2. NO 1310 3. NO ANSWER 9. NO, DON,T KNOW, NO ANSWER (Q.47A COLUMN 20) 0. NO CODE OR NO DATA Q.47B3. A RADIO* "
"Q.47B. IF YOU HAVE A DAY ROOM, WHAT EQUIPMENT DOES IT HAVE* Q.47B1. A PHONOGRAPH*  3038 1. YES 495 2. NO 414 3. NO ANSWER 342 9. NO, DON,T KNOW, NO ANSWER (Q.47A COLUMN 20) 0. NO CODE OR NO DATA Q.47B4. BOOKS* "
"Q.47B. IF YOU HAVE A DAY ROOM, WHAT EQUIPMENT DOES IT HAVE* Q.47B1. A PHONOGRAPH*  3190 1. YES 386 2. NO 372 3. NO ANSWER 341 9. NO, DON,T KNOW, NO ANSWER (Q.47A COLUMN 20) 0. NO CODE OR NO DATA Q.47B5. MAGAZINES* "
"Q.47B. IF YOU HAVE A DAY ROOM, WHAT EQUIPMENT DOES IT HAVE* Q.47B1. A PHONOGRAPH*  3577 1. YES 120 2. NO 252 3. NO ANSWER 340 9. NO, DON,T KNOW, NO ANSWER (Q.47A COLUMN 20) 0. NO CODE OR NO DATA Q.47B6. ADEQUATE FURNITURE* "
"Q.47B. IF YOU HAVE A DAY ROOM, WHAT EQUIPMENT DOES IT HAVE* Q.47B1. A PHONOGRAPH*  2762 1. YES 663 2. NO 524 3. NO ANSWER 340 9. NO, DON,T KNOW, NO ANSWER (Q.47A COLUMN 20) 0. NO CODE OR NO DATA Q.47B7. ADEQUATE LIGHTING AT NIGHT* "
"Q.47B. IF YOU HAVE A DAY ROOM, WHAT EQUIPMENT DOES IT HAVE* Q.47B1. A PHONOGRAPH*  3267 1. YES 342 2. NO 339 3. NO ANSWER 340 9. NO, DON,T KNOW, NO ANSWER (Q.47A COLUMN 20) 8 0. NO CODE OR NO DATA REGULAR FORM. "
"Q.48A. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER WERE YOU ON DUTY* FOR HOW MANY HOURS*  1. YES, 2 OR LESS HOURS 2. YES, 3 OR 4 HOURS 3. YES, MORE THAN 4 HOURS 4. YES, ON ALERT OR INTERMITTANT DUTY 5. YES, NO ANSWER AS TO HOW MANY HOURS 6. NO 7. NO ANSWER 0. NO CODE OR NO DATA "
"Q.48B. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU GO SEE A MOVIE* WHERE*  1. YES, IN TOWN 2. YES, IN CAMP 3. YES, NO ANSWER AS TO WHERE 4. NO 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.48C. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU WRITE ANY LETTERS* HOW MANY*  1. YES, ONE 2. YES, TWO 3. YES, THREE 4. YES, FOUR 5. YES, FIVE OR MORE 6. YES, NO ANSWER AS TO HOW MANY 7. NO 8. NO ANSWER 0. NO CODE OR NO DATA "
Q.48D. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU GO INTO TOWN*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA 
"Q.48E. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU DRINK BEER OR LIQUOR* WHAT DID YOU DRINK*  1. YES, BEER, BEER AND WINE 2. YES, LIQUOR, LIQUOR AND WINE 3. YES, LIQUOR AND BEER, LIQUOR AND BEER AND WINE 4. YES, WINE 5. YES, NO ANSWER AS TO WHAT 6. NO 7. NO ANSWER 0. NO CODE OR NO DATA Q.48E1. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU DRINK BEER OR LIQUOR* WHERE* "
"Q.48E. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU DRINK BEER OR LIQUOR* WHAT DID YOU DRINK*  296 1. YES, TOWN 15 2. YES, PRIVATE HOME 436 3. YES, CAMP (OR PX OR BARRACKS) 3 4. YES OTHER 167 5. YES, NO ANSWER AS TO WHERE 6. DIDN,T DRINK 7. NO ANSWER 0. NO CODE OR NO DATA "
Q.48F. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU HAVE A DATE WITH A GIRL*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA 
"Q.48G. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU READ OR LOOK THROUGH A MAGAZINE OR MAGAZINES* WHICH ONE OR ONES* E. FIRST LIST (FIRST CHOICE):  01. YES, LIFE 02. YES, TIME 03. YES, LIBERTY 04. YES, SATURDAY EVENING POST 05. YES, YANK 06. YES, CORONET 07. YES, NEWSWEEK 08. YES, PIC 09. YES, BUT NO MAGAZINE NAMED 10. YES, MAGAZINE CODED ELSEWHERE BUT NO MAGAZINE CODED IN THIS COLUMN 11. NO 12. NO ANSWER 00. NO CODE OR NO DATA E. FIRST LIST (SECOND CHOICE): "
"Q.48G. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU READ OR LOOK THROUGH A MAGAZINE OR MAGAZINES* WHICH ONE OR ONES* E. FIRST LIST (FIRST CHOICE):  9 01. YES, LIFE 33 02. YES, TIME 5 03. YES, LIBERTY 9 04. YES, SATURDAY EVENING POST 1 05. YES, YANK 1 06. YES, CORONET 10 07. YES, NEWSWEEK 10 08. YES, PIC 09. YES, BUT NO MAGAZINE NAMED 1083 10. YES, MAGAZINE CODED ELSEWHERE BUT NO MAGAZINE CODED IN THIS COLUMN 11. NO 12. NO ANSWER 00. NO CODE OR NO DATA E. SECOND LIST (FIRST CHOICE): "
"Q.48G. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU READ OR LOOK THROUGH A MAGAZINE OR MAGAZINES* WHICH ONE OR ONES* E. FIRST LIST (FIRST CHOICE):  155 01. YES, LOOK 214 02. YES, READERS DIGEST 36 03. YES, COLLIERS 23 04. YES, ESQUIRE 11 05. YES, WESTERN 19 06. YES, COMIC 18 07. YES, DETECTIVE 20 08. YES, POP. MECHANICS, POP. SCIENTIFIC, ETC. 42 09. YES, FICTION (NOT CODED ELSEWHERE) 127 10. YES, MISCELLANEOUS 498 11. YES, MAGAZINE CODED ELSEWHERE BUT NO MAGAZINE CODED IN THIS COLUMN 3126 12. DID NOT READ OR LOOK, NO ANSWER, NO MAGAZINE NAMED (COLUMNS 35-36, 37-38 ABOVE) 00. NO CODE OR NO DATA E. SECOND LIST (SECOND CHOICE): "
"Q.48G. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU READ OR LOOK THROUGH A MAGAZINE OR MAGAZINES* WHICH ONE OR ONES* E. FIRST LIST (FIRST CHOICE):  3 01. YES, LOOK 14 02. YES, READERS DIGEST 4 03. YES, COLLIERS 7 04. YES, ESQUIRE 0 05. YES, WESTERN 1 06. YES, COMIC 4 07. YES, DETECTIVE 5 08. YES, POP. MECHANICS, POP. SCIENTIFIC, ETC. 7 09. YES, FICTION (NOT CODED ELSEWHERE) 16 10. YES, MISCELLANEOUS 1100 11. YES, MAGAZINE CODED ELSEWHERE BUT NO MAGAZINE CODED IN THIS COLUMN 3128 12. DID NOT READ OR LOOK, NO ANSWER, NO MAGAZINE NAMED (COLUMNS 35-36, 37-38 ABOVE) 00. NO CODE OR NO DATA "
"Q.48H. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU PLAY CARDS* WHERE*  01. YES, DAY ROOM 02. YES, BARRACKS 03. YES, SERVICE CLUB 04. YES, CAMP (UNSPECIFIED) OR ELSEWHERE IN CAMP 05. YES, U.S.O. 06. YES, PRIVATE HOME 07. YES, TOWN 08. YES, OTHER 09. YES, NO ANSWER AS TO WHERE 10. NO 11. NO ANSWER 00. NO CODE OR NO DATA Q.48H1. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU PLAY CARDS* WHAT DID YOU PLAY* "
"Q.48H. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU PLAY CARDS* WHERE*  115 01. YES, POKER 46 02. YES, BLACKJACK 6 03. YES, BRIDGE 12 04. YES, PINOCHLE 5 05. YES, ""500"" 2 06. YES, HEARTS 44 07. YES, RUMMY OR GIN RUMMY 5 08. YES, SOLITAIRE 22 09. YES, MISCELLANEOUS 151 10. YES, NO ANSWER AS TO WHAT 3521 11. NO 360 12. NO ANSWER 00. NO CODE OR NO DATA "
"Q.48I. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU TAKE PART IN ANY INDOOR OR OUTDOOR SPORT* WHICH SPORTS*  01. YES, PINGPONG 02. YES, POOL 03. YES, BOWLING 04. YES, BASKETBALL 05. YES, BASEBALL (SOFTBALL, BALL) 06. YES, OTHER OUTDOOR SPORTS 07. YES, OTHER INDOOR SPORTS 08. YES, NO ANSWER AS TO WHICH 09. NO 10. NO ANSWER 00. NO CODE OR NO DATA "
"Q.48J. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU GO DANCING* WHERE*  1. YES, U.S.O. 2. YES, SERVICE CLUB 3. YES, PUBLIC 4. YES, PRIVATE HOME OR PARTY 5. YES, OTHER 6. YES, NO ANSWER AS TO WHERE 7. NO 8. NO ANSWER 0. NO CODE OR NO DATA "
"Q.48K. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU READ A BOOK* WHERE*  01. YES, LIBRARY 02. YES, BARRACKS 03. YES, LIBRARY AND BARRACKS 04. YES, SERVICE CLUB 05. YES, U.S.O. 06. YES, HOME 07. YES, SOME OTHER PLACE THAN THOSE MENTIONED ABOVE 08. YES, WHERE NOT SPECIFIED 09. NO 10. NO ANSWER 00. NO CODE OR NO DATA Q.48K1. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU READ A BOOK* WHAT BOOK* "
"Q.48K. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU READ A BOOK* WHERE*  184 1. YES, SPECIFIC BOOK TITLE NAMED 60 2. YES, A GENERAL TYPE OF BOOK NAMED 247 3. YES, NO ANSWER AS TO WHAT BOOK 3467 4. NO 331 5. NO ANSWER 7 0. NO CODE OR NO DATA "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  1. YES, LUX RADIO THEATRE 2. YES, NEWS AND NEWS COMMENTATORS 3. YES, DANCE MUSIC OR BANDS 4. YES, MUSIC NOT SPECIFIED 5. YES, MISCELLANEOUS 6. YES, NO PROGRAM NAMED 7. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 8. NO 0. NO ANSWER 9. INAPPLICABLE (YESTERDAY WAS NOT MONDAY), NO CODE OR NO DATA Q.48L2. YESTERDAY WAS MONDAY, SECOND CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  3 1. YES, LUX RADIO THEATRE 2 2. YES, NEWS AND NEWS COMMENTATORS 3 3. YES, DANCE MUSIC OR BANDS 5 4. YES, MUSIC NOT SPECIFIED 7 5. YES, MISCELLANEOUS 6. YES, NO PROGRAM NAMED 77 7. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 8. NO 0. NO ANSWER 9. INAPPLICABLE (YESTERDAY WAS NOT MONDAY), NO CODE OR NO DATA Q.48L3. YESTERDAY WAS TUESDAY, FIRST CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  18 01. YES, BOB HOPE 5 02. YES, RED SKELTON 28 03. YES, NEWS AND NEWS COMMENTATORS 6 04. YES, DANCE MUSIC 4 05. YES, MUSIC NOT SPECIFIED 3 06. YES, MISCELLANEOUS 50 07. YES, NO PROGRAM NAMED 9 08. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 227 09. NO 21 00. NO ANSWER 3925 99. INAPPLICABLE (YESTERDAY WAS NOT TUESDAY), NO CODE OR NO DATA Q.48L4. YESTERDAY WAS TUESDAY, SECOND CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  3 01. YES, BOB HOPE 9 02. YES, RED SKELTON 2 03. YES, NEWS AND NEWS COMMENTATORS 4 04. YES, DANCE MUSIC 1 05. YES, MUSIC NOT SPECIFIED 2 06. YES, MISCELLANEOUS 50 07. YES, NO PROGRAM NAMED 52 08. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 227 09. NO 21 00. NO ANSWER 3925 99. INAPPLICABLE (YESTERDAY WAS NOT TUESDAY), NO CODE OR NO DATA Q.48L5. YESTERDAY WAS WEDNESDAY, FIRST CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  1. YES, KAY KYSER 14 2. YES, NEWS AND NEWS COMMENTATORS 2 3. YES, DANCE MUSIC 5 4. YES, MUSIC NOT SPECIFIED 0 5. YES, MISCELLANEOUS 36 6. YES, NO PROGRAM NAMED 5 7. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 77 8. NO 12 0. NO ANSWER 4134 9. INAPPLICABLE (YESTERDAY WAS NOT WEDNESDAY), NO CODE OR NO DATA Q.48L6. YESTERDAY WAS WEDNESDAY, SECOND CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  1 1. YES, KAY KYSER 0 2. YES, NEWS AND NEWS COMMENTATORS 1 3. YES, DANCE MUSIC 0 4. YES, MUSIC NOT SPECIFIED 1 5. YES, MISCELLANEOUS 36 6. YES, NO PROGRAM NAMED 34 7. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 77 8. NO 12 0. NO ANSWER 4134 9. INAPPLICABLE (YESTERDAY WAS NOT WEDNESDAY), NO CODE OR NO DATA Q.48L7. YESTERDAY WAS THURSDAY, FIRST CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  15 01. YES, BING CROSBY (KRAFT MUSIC HALL) 4 02. YES, HENRY ALDRICH 6 03. YES, BOB BURNS 28 04. YES, NEWS AND NEWS COMMENTATORS 6 05. YES, ABBOTT AND COSTELLO 9 06. YES, DANCE MUSIC 4 07. YES, MUSIC NOT SPECIFIED 8 08. YES, MISCELLANEOUS 44 09. YES, NO PROGRAM NAMED 1.. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 136 11. NO 15 00. NO ANSWER 4010 99. INAPPLICABLE (YESTERDAY WAS NOT THURSDAY), NO CODE OR NO DATA Q.48L8. YESTERDAY WAS THURSDAY, SECOND CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  5 01. YES, BING CROSBY (KRAFT MUSIC HALL) 3 02. YES, HENRY ALDRICH 2 03. YES, BOB BURNS 0 04. YES, NEWS AND NEWS COMMENTATORS 2 05. YES, ABBOTT AND COSTELLO 3 06. YES, DANCE MUSIC 3 07. YES, MUSIC NOT SPECIFIED 3 08. YES, MISCELLANEOUS 44 09. YES, NO PROGRAM NAMED 70 10. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 136 11. NO 15 00. NO ANSWER 4010 99. INAPPLICABLE (YESTERDAY WAS NOT THURSDAY), NO CODE OR NO DATA Q.48L9. YESTERDAY WAS FRIDAY, FIRST CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  6 01. YES, GANG BUSTERS 12 02. YES, FRED WARING 17 03. YES, KATE SMITH 113 04. YES, NEWS AND NEWS COMMENTATORS 30 05. YES, FIGHTS 19 06. YES, DANCE MUSIC 33 07. YES, MUSIC NOT SPECIFIED 17 08. YES, MISCELLANEOUS 229 09. YES, NO PROGRAM NAMED 50 10. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 580 11. NO 67 00. NO ANSWER 3123 99. INAPPLICABLE (YESTERDAY WAS NOT FIRDAY), NO CODE OR NO DATA Q.48L10. YESTERDAY WAS FRIDAY, SECOND CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  1 01. YES, GANG BUSTERS 2 02. YES, FRED WARING 2 03. YES, KATE SMITH 4 04. YES, NEWS AND NEWS COMMENTATORS 2 05. YES, FIGHTS 7 06. YES, DANCE MUSIC 13 07. YES, MUSIC NOT SPECIFIED 5 08. YES, MISCELLANEOUS 229 09. YES, NO PGORAM NAMED 261 10. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 580 11. NO 67 00. NO ANSWER 3123 99. INAPPLICABLE (YESTERDAY WAS NOT FIRDAY), NO CODE OR NO DATA Q.48L11. YESTERDAY WAS SATURDAY, FIRST CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  106 01. YES, HIT PARADE 36 02. YES, GRAND OLE OPRY 34 03. YES, BARN DANCES AND HILLBILLY MUSIC 80 04. YES, NEWS AND NEWS COMMENTATORS 29 05. YES, DANCE MUSIC OR BANDS 0.. YES, MUSIC NOT SPECIFIED 15 07. YES, MISCELLANEOUS 308 08. YES, NO PROGRAM NAMED 21 09. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 660 10. NO 79 00. NO ANSWER 2890 99. INAPPLICABLE (YESTERDAY WAS NOT SATURDAY), NO CODE OR NO DATA Q.48L12. YESTERDAY WAS SATURDAY, SECOND CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  5 01. YES, HIT PARADE 1 02. YES, GRAND OLE OPRY 9 03. YES, BARN DANCES AND HILLBILLY MUSIC 13 04. YES, NEWS AND NEWS COMMENTATORS 9 05. YES, DANCE MUSIC OR BANDS 14 06. YES, MUSIC NOT SPECIFIED 7 07. YES, MISCELLANEOUS 308 08. YES, NO PROGRAM NAMED 302 09. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 659 10. NO 79 00. NO ANSWER 2890 99. INAPPLICABLE (YESTERDAY WAS NOT SATURDAY), NO CODE OR NO DATA Q.48L13. YESTERDAY WAS SUNDAY, FIRST CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  27 01. YES, JACK BENNY 13 02. YES, WALTER WINCHELL 10 03. YES, BERGEN AND MCCARTHY 21 04. YES, NEWS AND NEWS COMMENTATORS 8 05. YES, FRED ALLEN 5 06. YES, DANCE MUSIC 7 07. YES, MUSIC NOT SPECIFIED 13 08. YES, MISCELLANEOUS 59 09. YES, NO PROGRAM NAMED 12 10. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 186 11. NO 16 00. NO ANSWER 3919 99. INAPPLICABLE (YESTERDAY WAS NOT SUNDAY), NO CODE OR NO DATA Q.48L14. YESTERDAY WAS SUNDAY, SECOND CHOICE: "
"Q.48L. LAST NIGHT (SATURDAY NIGHT) AFTER SUPPER DID YOU LISTEN TO THE RADIO* WHAT PROGRAMS* Q.48L1. YESTERDAY WAS MONDAY, FIRST CHOICE:  1 01. YES, JACK BENNY 7 02. YES, WALTER WINCHELL 6 03. YES, BERGEN AND MCCARTHY 3 04. YES, NEWS AND NEWS COMMENTATORS 3 05. YES, FRED ALLEN 2 06. YES, DANCE MUSIC 5 07. YES, MUSIC NOT SPECIFIED 16 08. YES, MISCELLANEOUS 59 09. YES, NO PROGRAM NAMED 73 10. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 186 11. NO 16 00. NO ANSWER 3919 99. INAPPLICABLE (YESTERDAY WAS NOT SUNDAY), NO CODE OR NO DATA"
"Q.48M. MISCELLANEOUS OTHER RADIO PROGRAMS LISTENED TO LAST NIGHT (SATURDAY NIGHT). E. FIRST CHOICE:  1. YES, QUIZ PROGRAMS 2. YES, DRAMA PROGRAMS 3. YES, VARIETY AND COMEDY 4. YES, NEWS 5. YES, NAMED ORCHESTRA LEADERS 6. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 7. DID NOT LISTEN, NO ANSWER, NO PROGRAM NAMED (COLUMNS 53-76) 0. NO CODE OR NO DATA E. SECOND CHOICE: "
"Q.48M. MISCELLANEOUS OTHER RADIO PROGRAMS LISTENED TO LAST NIGHT (SATURDAY NIGHT). E. FIRST CHOICE:  1 1. YES, QUIZ PROGRAMS 0 2. YES, DRAMA PROGRAMS 4 3. YES, VARIETY AND COMEDY 0 4. YES, NEWS 14 5. YES, NAMED ORCHESTRA LEADERS 1052 6. YES, NO RADIO PROGRAM CODED HERE BUT ONE CODED ELSEWHERE 7. DID NOT LISTEN, NO ANSWER, NO PROGRAM NAMED (COLUMNS 53-76) 0. NO CODE OR NO DATA "
Q.48N. WHAT DAY OF THE WEEK WAS YESTERDAY*  1. SUNDAY 2. MONDAY 3. TUESDAY 4. WEDNESDAY 5. THURSDAY 6. FRIDA0 8. SATURDAY 0. NO CODE OR NO DATA X. COL. 80 NOT USED. CARD 3 
CARD.  3. CARD THREE 
DECK.  035. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. REGULAR FORM 2. A FORM 0. NO CODE OR NO DATA 
"Q.49. WHICH OF THESE THINGS DO YOU MOST LIKE TO DO* Z. IF 2 OR 3 THINGS CHECKED BUT NO INDICATION OF RANK CODE AS ""NO ANSWER"". E. FIRST CHOICE:  01. SEE A MOVIE 02. GO DANCING 03. TAKE PART IN SPORTS AND ATHLETICS 04. SEE A PLAY (ON STAGE) 05. LISTEN TO MUSIC 06. SPEND TIME ON HOBBIES 07. OTHER (WRITE LETTERS) 08. OTHER (READ) 09. MISCELLANEOUS 10. NO ANSWER 11. UNDESIGNATED 00. NO CODE OR NO DATA E. SECOND CHOICE: "
"Q.49. WHICH OF THESE THINGS DO YOU MOST LIKE TO DO* Z. IF 2 OR 3 THINGS CHECKED BUT NO INDICATION OF RANK CODE AS ""NO ANSWER"". E. FIRST CHOICE:  1067 01. SEE A MOVIE 578 02. GO DANCING 593 03. TAKE PART IN SPORTS AND ATHLETICS 302 04. SEE A PLAY (ON STAGE) 681 05. LISTEN TO MUSIC 191 06. SPEND TIME ON HOBBIES 16 07. OTHER (WRITE LETTERS) 20 08. OTHER (READ) 21 09. MISCELLANEOUS 810 10. NO ANSWER 10 11. UNDESIGNATED 00. NO CODE OR NO DATA E. THIRD CHOICE: "
