"Q.56A. IN YOUR OPINION, IS IT GOOD OR BAD FOR A GIRL,S REPUTATION TO BE A WAC*  1. IT IS VERY GOOD 2. IT IS FAIRLY GOOD 3. IT MAKES NO DIFFERENCE 4. IT IS PRETTY BAD 5. IT IS VERY BAD 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.56B. HOW SURE ARE YOU ABOUT THIS*  1. NOT SURE AT ALL 2. NOT SO SURE 3. FAIRLY SURE 4. VERY SURE 5. NO ANSWER 0. NO CODE OR NO DATA 
"Q.57A. IN YOUR OPINION, IS THE WAC A GOOD PLACE OR A BAD PLACE FOR A GIRL TO BE*  1. THE WAC IS A VERY GOOD PLACE FOR A GIRL TO BE 2. THE WAC IS A FAIRLY GOOD PLACE FOR A GIRL TO BE 3. THE WAC IS NO PLACE FOR A GIRL TO BE 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.57B. HOW SURE ARE YOU ABOUT THIS*  1. NOT SURE AT ALL 2. NOT SO SURE 3. FAIRLY SURE 4. VERY SURE 5. NO ANSWER 0. NO CODE OR NO DATA 
"Q.58A. DO YOU THINK WAC OFFICERS DO OR DO NOT DESERVE TO BE SALUTED JUST THE SAME AS MEN OFFICERS*  1. YES, THEY DEFINITELY DESERVE TO BE SALUTED 2. YES, THEY PROBABLY DESERVE TO BE SALUTED 3. NO, THEY PROBABLY DO NOT DESERVE TO BE SALUTED 4. NO, THEY DEFINITELY DO NOT DESERVE TO BE SALUTED 5. UNDECIDED 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.58B. HOW SURE ARE YOU ABOUT THIS*  1. NOT SURE AT ALL 2. NOT SO SURE 3. FAIRLY SURE 4. VERY SURE 5. NO ANSWER 0. NO CODE OR NO DATA 
"Q.59A. SUPPOSE A GIRL FRIEND OF YOURS WAS CONSIDERING JOINING THE WAC, WOULD YOU ADVISE HER TO JOIN*  1. YES, I,M ALMOST SURE I WOULD 2. YES, I THINK I WOULD, BUT I,M NOT SURE 3. NO, I PROBABLY WOULD NOT 4. NO, I,M SURE I WOULD NOT 5. UNDECIDED 0. NO ANSWER "
Q.59B. HOW STRONGLY DO YOU FEEL ABOUT THIS*  1. NOT AT ALL STRONGLY 2. NOT SO STRONGLY 3. ABOUT AVERAGE 4. FAIRLY STRONGLY 5. VERY STRONGLY 0. NO ANSWER P. THE FOLLOWING QUESTIONS ARE ABOUT MILITARY TRAINING AFTER THE WAR: 
"Q.60A. AFTER THE WAR, DO YOU THINK THE UNITED STATES SHOULD DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF ARMY TRAINING OR SHOULD WE GO BACK TO THE REGULAR ARMY SYSTEM OF VOLUNTEERS ONLY*  1. DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF TRAINING 2. GO BACK TO TAKING VOLUNTEERS ONLY 3. UNDECIDED 0. NO ANSWER "
Q.60B. HOW STRONGLY DO YOU FEEL ABOUT THIS*  1. NOT AT ALL STRONGLY 2. NOT SO STRONGLY 3. ABOUT AVERAGE 4. FAIRLY STRONGLY 5. VERY STRONGLY 6. NO ANSWER 0. NO CODE OR NO DATA 
"Q.61A. AFTER THE WAR, DO YOU THINK THE UNITED STATES COULD OR COULD NOT HAVE AN ARMY SUFFICIENT FOR THE COUNTRY,S NEEDS BY TAKING VOLUNTEERS ONLY*  1. YES, I,M ALMOST SURE IT COULD 2. YES, I THINK IT COULD, BUT I,M NOT SURE 3. NO, IT PROBABLY COULD NOT 4. NO, I,M SURE IT COULD NOT 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.61B. HOW STRONGLY DO YOU FEEL ABOUT THIS*  1. NOT AT ALL STRONGLY 2. NOT SO STRONGLY 3. ABOUT AVERAGE 4. FAIRLY STRONGLY 5. VERY STRONGLY 0. NO ANSWER 
"Q.62A. IF YOU HAD A SON, WOULD YOU WANT HIM TO HAVE A CERTAIN AMOUNT OF ARMY TRAINING DURING PEACETIME, AFTER THIS WAR, OR NOT*  1. YES, I,M ALMOST SURE I WOULD 2. YES, I THINK I WOULD, BUT I,M NOT SURE 3. NO, I PROBABLY WOULD NOT 4. NO, I,M SURE I WOULD NOT 5. UNDECIDED 0. NO ANSWER "
Q.62B. HOW HARD WAS IT FOR YOU TO MAKE THIS CHOICE*  1. VERY HARD 2. FAIRLY HARD 3. NOT SO HARD 4. NOT HARD AT ALL 5. NO ANSWER 0. NO CODE OR NO DATA 
"Q.63A. DO YOU AGREE OR DISAGREE WITH THE STATEMENT* ""EVEN IF ALL OTHER COUNTRIES AGREE NOT TO HAVE LARGE ARMIES, THE UNITED STATES SHOULD STILL DRAFT ALL YOUNG MEN FOR MILITARY TRAINING.""  1. STRONGLY AGREE 2. AGREE 3. DISAGREE 4. STRONGLY DISAGREE 5. UNDECIDED 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.63B. HOW HARD WAS IT FOR YOU TO MAKE THIS CHOICE*  1. VERY HARD 2. FAIRLY HARD 3. NOT SO HARD 4. NOT HARD AT ALL 5. NO ANSWER 0. NO CODE OR NO DATA 
"Q.64A. DO YOU AGREE OR DISAGREE WITH THE STATEMENT* ""THE BEST WAY TO PROTECT THE UNITED STATES AGAINST ANOTHER WAR IS TO MAKE HER SO STRONG MILITARILY THAT NO ONE WOULD DARE TO ATTACK HER.""  1. STRONGLY AGREE 2. AGREE 3. DISAGREE 4. STRONGLY DISAGREE 5. UNDECIDED 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.64B. HOW HARD WAS IT FOR YOU TO MAKE THIS CHOICE*  1. VERY HARD 2. FAIRLY HARD 3. NOT SO HARD 4. NOT HARD AT ALL 0. NO ANSWER 
"V.65. NEUROPSYCHIATRIC INVENTORY SCORE* E. DERIVED FROM QUESTIONS 38A, 39A, 40A, 41A, 42A, 43A, 44A, 45A, 46A, 47A, 48A, 49A, 50A, 51A, 52A.  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. "
"V.66. NEUROPSYCHIATRIC INVENTORY SCORE* E. DERIVED FROM QUESTIONS 40A, 42A, 48A, 49A, 52A.  01. ORIGINAL SCORE OF 1 02. ORIGINAL SCORE OF 2 03. ORIGINAL SCORE OF 3 04. ORIGINAL SCORE OF 4 05. ORIGINAL SCORE OF 5 06. ORIGINAL SCORE OF 6 07. ORIGINAL SCORE OF 7 08. ORIGINAL SCORE OF 8 09. ORIGINAL SCORE OF 9 10. ORIGINAL SCORE OF 0 11. ORIGINAL SCORE OF X X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. "
"V.67. NEUROPSYCHIATRIC INVENTORY SCORE* E. DERIVED FROM QUESTIONS 39A, 41A, 42A, 44A, 48A, 49A.  01. ORIGINAL SCORE OF 1 02. ORIGINAL SCORE OF 2 03. ORIGINAL SCORE OF 3 04. ORIGINAL SCORE OF 4 05. ORIGINAL SCORE OF 5 06. ORIGINAL SCORE OF 6 07. ORIGINAL SCORE OF 7 08. ORIGINAL SCORE OF 8 09. ORIGINAL SCORE OF 9 10. ORIGINAL SCORE OF 0 11. ORIGINAL SCORE OF X 12. ORIGINAL SCORE OF V 00. SCORE NOT TABULATED X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. "
"V.68. GENERAL INTENSITY SCORE* E. DERIVED FROM QUESTIONS 7B, 11B, 16B, 23B, 27B, 36B, 37B, 55B, 59B, 61B, 62B.  01. ORIGINAL SCORE OF 1 02. ORIGINAL SCORE OF 2 03. ORIGINAL SCORE OF 3 04. ORIGINAL SCORE OF 4 05. ORIGINAL SCORE OF 5 06. ORIGINAL SCORE OF 6 07. ORIGINAL SCORE OF 7 08. ORIGINAL SCORE OF 8 09. ORIGINAL SCORE OF 9 10. ORIGINAL SCORE OF 0 11. ORIGINAL SCORE OF X 12. ORIGINAL SCORE OF V X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. "
V.69. UNIDENTIFIED CAMP AND FORCE:  ANP 0.NO CODE OR NO DATA X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. 
