"Q.18A. IN CARRYING OUT YOUR DUTIES, HOW MUCH NEED DO YOU THINK THERE IS FOR YOU TO WEAR LEGGINS*  1. IT IS ABSOLUTELY NECESSARY TO WEAR THEM 2. THERE IS SOME NEED FOR THEM, BUT I COULD DO WITHOUT THEM PRETTY WELL 3. THERE IS NO REAL NEED FOR WEARING THEM 0. NO ANSWER X. QUESTION 18B NOT CODED. "
Q.19A. HOW SATISFACTORY HAVE YOU FOUND YOUR GI SHOES*  1. VERY SATISFACOTRY 2. FAIRLY SATISFACTORY 3. NOT VERY SATISFACTORY 4. NOT SATISFACTORY AT ALL 5. DO NOT HAVE ISSUE SHOES 0. NO ANSWER 
Q.19B. HOW LONG HAVE YOU HAD THE SHOES YOU ARE NOW WEARING*  01. ONE MONTH 02. TWO MONTHS 03. THREE MONTHS 04. FOUR MONTHS 05. FIVE MONTHS 06. SIX MONTHS 07. SEVEN OR EIGHT MONTHS 08. NINE OR TEN MONTHS 09. ELEVEN OR TWELVE MONTHS 10. OVER TWELVE MONTHS 00. NO ANSWER 
"Q.19C. ABOUT HOW MUCH LONGER DO YOU EXPECT THEM TO WEAR*  01. ONE MONTH 02. TWO MONTHS 03. THREE MONTHS 04. FOUR MONTHS 05. FIVE MONTHS 06. SIX MONTHS 07. SEVEN-TWELVE MONTHS 08. OVER 12 MONTHS 09. INDEFINITE PERIOD INDICATING ""SHORT TIME"" 10. INDEFINITE PERIOD INDICATING ""LONG TIME"" 11. DON,T KNOW 00. NO ANSWER X. QUESTION 19D NOT CODED. "
"Q.20A. HAVE YOU EVER USED DUBBIN ON YOUR SHOES OR BOOTS*  1. YES, SEVERAL TIMES 2. YES, A FEW TIMES 3. NO, NEVER 0. NO ANSWER "
Q.20B. HOW WELL DOES THE DUBBIN WORK IN SOFTENING AND WATERPROOFING THE LEATHER*  1. IT IS VERY GOOD 2. IT IS FAIR 3. IT IS POOR 0. NO ANSWER X. QUESTION 20C NOT CODED. 
"Q.21A. HOW SATISFACTORY DO YOU FIND YOUR HELMET FOR THE USES YOU HAVE GIVEN IT*  1. IT IS O.K. 2. IT HAS GIVEN SOME TROUBLE, NOTHING WRITTEN IN 3. IT HAS GIVEN SOME TROUBLE, SOMETHING WRITTEN IN 0. NO ANSWER X. QUESTION 21B NOT CODED. "
Q.22. HOW OFTEN DO YOU WEAR THE HELMET WITH THE WEBBING STRAP FASTENED UNDER YOUR CHIN*  1. ALMOST ALWAYS 2. USUALLY 3. NOT VERY OFTEN 4. ALMOST NEVER 0. NO ANSWER 
Q.23. HAVE YOU HAD ANY TROUBLE IN TRYING TO MAKE THE HELMET COMFORTABLE BY ADJUSTING THE STRAP INSIDE THE LINER*  1. NO 2. YES 0. NO ANSWER 
Q.24. THE SPACE BELOW IS FOR ANY COMMENTS OR SUGGESTIONS YOU WANT TO MAKE ABOUT QUARTERMASTER SUPPLIES OR EQUIPMENT:  1. ANY COMMENT 0. NO COMMENT 
"Q.25. AT THE PRESENT WHERE DO YOU KEEP YOUR GAS MASK*  1. USUALLY CARRY IT ON ME 2. USUALLY LEAVE IT IN A CONVENIENT VEHICLE 3. HAVE IT IN STORAGE WITH THE SERVICE COMPANY 4. SOMEWHERE ELSE, PLACE SPECIFIED 5. SOMEWHERE ELSE, PLACE NOT SPECIFIED 6. I DO NOT HAVE A GAS MASK 0. NO ANSWER "
Q.26A. HAVE YOU EVER KNOWN ANYONE TO THROW AWAY OR DISCARD THEIR GAS MASK*  1. NO 2. YES 0. NO ANSWER 
Q.26B. HAVE YOU YOURSELF EVER THROWN AWAY OR DISCARDED YOUR GAS MASK*  1. NO 2. YES 0. NO ANSWER 
V.27. CAMP AND OUTFIT IDENTIFICATION: X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS.  ANP 
