CARD.  1. CARD ONE 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
"FORM.  5. ENLISTED MEN: FORM A (AMS-198E) 6. ENLISTED MEN: FORM B (AMS-198E) 7. ENLISTED MEN: FORM X (AMS-198E) 1. OFFICERS: FORM A (AMS-198O) 2. OFFICERS: FORM B (AMS-198O) 3. REDISTRIBUTION CENTER OFFICERS: FORM A (AMS-198RO) 4. REDISTRIBUTION CENTER OFFICERS: FORM B (AMS-198RO) P. HERE IS A LITTLE QUIZ TO SEE HOW MUCH A REPRESENTATIVE GROUP OF G.I.,S HAVE BEEN INFORMED ABOUT THIS CONFERENCE. READ EACH STATEMENT CAREFULLY AND THEN PUT A CHECK-MARK IN FRONT OF THE ANSWER THAT YOU THINK MAKES THE STATEMENT TRUE. ALWAYS READ ALL OF THE ANSWERS AND CHECK THE CORRECT ANSWER. IF YOU DO NOT KNOW THE ANSWER TO A QUESTION, CHECK ONE OF THE ANSWERS ANYWAY - JUST MAKE THE BEST GUESS YOU CAN."
"Q.3. LEADERS FROM WHICH OF THE FOLLOWING COUNTRIES TOOK PART IN THE RECENT CRIMEAN CONFERENCE: NORWAY, FRANCE, GREAT BRITAIN, CHINA, YUGOSLAVIA, UNITED STATES, ITALY, RUSSIA*  1. RIGHT ANSWER 2. WRONG ANSWER 3. NO ANSWER 9. INAPPLICABLE (FORM X) "
"Q.4. IN WHICH ONE OF THE FOLLOWING WAYS DID THE ALLIES DECIDE TO TREAT GERMANY AFTER THE WAR*  1. DIVIDE GERMANY INTO ZONES AND HAVE EACH OF THE MAIN ALLIED COUNTRIES POLICE ONE ZONE 2. PUT THE FREE-GERMAN GOVERNMENT NOW IN RUSSIA IN POWER IN GERMANY 3. CUT UP GERMANY INTO A NUMBER OF SMALLER COUNTRIES 4. LET THE GERMANS RULE THEMSELVES POLITICALLY, BUT HAVE THE ALLIES CONTROL THEIR SCHOOL SYSTEM 5. NO ANSWER 9. INAPPLICABLE (FORM X) "
Q.5. WHAT WAS ANNOUNCED AT THE CONFERENCE ABOUT THE PACIFIC WAR*  1. THAT CHINA WOULD GREATLY INCREASE ITS SHARE IN THE FIGHTING 2. THAT RUSSIA WOULD JOIN THE FIGHT AGAINST JAPAN AFTER GERMANY IS DEFEATED 3. NOTHING WAS ANNOUNCED ABOUT THE PACIFIC WAR 4. THAT BRITAIN WOULD SEND ALL OF HER NAVY TO THE PACIFIC AFTER THE DEFEAT OF GERMANY 5. NO ANSWER 9. INAPPLICABLE (FORM X) 
Q.6. THE CONFERENCE AGREED THAT:  1. RUSSIA WOULD GET ALL OF POLAND 2. POLAND AND CZECHOSLOVAKIA WOULD BE COMBINED INTO NEW STATE 3. THE POLISH GOVERNMENT NOW IN LONDON WOULD TAKE OVER THE ENTIRE CONTROL OF POLAND 4. POLAND WOULD GET NEW TERRITORY FROM GERMANY 5. NO ANSWER 9. INAPPLICABLE (FORM X) 
"Q.7. THE CONFERENCE ANNOUNCED ITS DECISION TO:  1. DESTROY ALL GERMAN INDUSTRY 2. TREAT THE GERMAN PEOPLE THE WAY THEY TREATED THE COUNTRIES THEY OCCUPIED 3. BREAK UP THE GERMAN GENERAL STAFF 4. PREVENT GERMAN FIRMS FROM INVESTING THEIR MONEY OUTSIDE GERMANY 5. NO ANSWER 9. INAPPLICABLE (FORM X) X. THE FOLLOWING QUESTION NOT CODED. Q. IF YOU HAVE ANY FURTHER REMARKS TO MAKE ON ANY SUBJECT, PLEASE WRITE THEM BELOW AS FULLY AS YOU LIKE. E. THE FOLLOWING QUESTIONS (36-40) WERE ADDED TO SOME S-198 EX SCHEDULES. P. THE QUESTIONS ON THIS PAGE ARE FOR OVERSEAS RETURNEES ONLY. SPLIT. PART OF FORM X (OVERSEAS RETURNEES ONLY). "
"Q.36. HOW LONG WERE YOU OVERSEAS IN THIS WAR*  1. 6 MONTHS OR LESS 2. OVER 6 MONTHS TO 1 YEAR 3. OVER 1 YEAR TO 18 MONTHS 4. OVER 18 MONTHS TO 2 YEARS 5. OVER 2 YEARS TO 3 YEARS 6. OVER 3 YEARS 0. NO ANSWER 8. INAPPLICABLE (FORM X) 9. INAPPLICABLE (FORMS A, B) "
"Q.37. WHEN DID YOU LAND IN THE U.S.* GIVE THE MONTH IN WHICH YOU ACTUALLY ARRIVED BACK IN THE U.S.  01. FEBRUARY 1945 OR LATER 02. JANUARY 1945 03. DECEMBER 1944 04. NOVEMBER 1944 05. OCTOBER 1944 06. SEPTEMBER 1944 07. JUNE 1944 - AUGUST 1944 08. MARCH 1944 - MAY 1944 09. DECEMBER 1943, JANUARY 1944, FEBRUARY 1944 10. PRIOR TO DECEMBER 1943 11. NO ANSWER OR JUST 1943 OR 1944 98. INAPPLICABLE (FORM X) 99. INAPPLICABLE (FORMS A, B) "
"Q.38. WHAT WAS THE BRANCH OF SERVICE THAT YOU WERE LAST IN WHILE YOU WERE OVERSEAS* X. CODED IN TWO PARTS.  01. ENGINEERS 02. FIELD ARTILLERY 03. TANK DESTROYER 04. INFANTRY 05. ARMORED COMMAND 06. QUARTERMASTER CORPS 07. MEDICAL DEPARTMENT 08. SIGNAL CORPS 09. AIR CORPS 10. ORDNANCE DEPARTMENT 11. MILITARY POLICE 97. NO ANSWER 98. INAPPLICABLE (FORM X), OR CODED BELOW 99. INAPPLICABLE (FORMS A, B) "
"Q.38. CONT.  12. CHEMICAL WARFARE SERVICE 13. TRANSPORTATION CORPS 14. COAST ARTILLERY 15. ANTI-AIRCRAFT (C.A.C.) 16. CAVALRY 17. OTHER (WHICH*) 97. NO ANSWER 98. INAPPLICABLE (FORM X), OR CODED ABOVE 99. INAPPLICABLE (FORMS A, B) "
"Q.39. IN WHAT OVERSEAS THEATER OR AREA DID YOU LAST SERVE (CHECK THE ONE IN WHICH YOU WERE LAST ON DUTY)*  01. EUROPEAN THEATER (BRITISH ISLES, FRANCE) 02. MEDITERRANEAN THEATER (ITALY, NORTH AFRICA) 03. CARIBBEAN, PANAMA 04. SOUTHWEST PACIFIC AREA (AUSTRALIA, NEW GUINEA) 05. SOUTH PACIFIC BASE COMMAND (NEW CALEDONIA, GUADALCANAL, ETC.) 06. CENTRAL PACIFIC BASE COMMAND (HAWAII, KWAJALEIN, SAIPAN, ETC.) 07. ALASKA, ALEUTIANS 08. MIDDLE EAST (CAIRO, PALESTINE, IRAN) 09. CHINA, BURMA, INDIA 10. OTHER PLACE (WHAT*) 11. NO ANSWER 98. INAPPLICABLE (FORM X) 99. INAPPLICABLE (FORMS A, B) "
"Q.40. WHAT WAS THE REASON FOR YOUR RETURN TO THE U.S.*  1. ROTATION PLAN 2. COMPLETED A TOUR OF MISSIONS 3. SOME OTHER REASON (WHAT*) 4. NO ANSWER 8. INAPPLICABLE (FORM X) 9. INAPPLICABLE (FORMS A, B) "
"V.47. ATTITUDE TOWARD POST-WAR SERVICE: E. DERIVED FROM Q.35A AND Q.36.  1. Q.36 CODED 1 2. Q.36 CODED 2 : Q.35A CODED 1 3. Q.36 CODED 3, 4, 0 : Q.35A CODED 1 4. Q.36 CODED 2 : Q.35A CODED 2 5. Q.36 CODED 3, 4, 0 : Q.35A CODED 2 6. Q.36 CODED 2, 3, 4, 0: Q.35A CODED 3, 4, 0 "
V.48. TYPE OF ARMY FORCE:  1. ARMY AIR FORCES 2. ARMY SERVICE FORCES 3. ARMY GROUND FORCES 
"V.49. CAMP IDENTIFICATION:  01. FORT MONMOUTH, NEW JERSEY 02. BOCA RATON ARMY AIR FIELD, FLORIDA 03. BUCKLEY FIELD, COLORADO 04. CAMP ROBINSON, ARKANSAS 05. THOS. ENGLAND HOSPITAL, NEW JERSEY 06. CAMP WOLTERS, TEXAS 07. CAMP CROWDER, MISSOURI 08. FORT SHERIDAN, ILLINOIS 09. AVON PARK ARMY FIELD, FLORIDA 10. PETERSON FIELD, COLORADO 11. CAMP CLAIBORNE, LOUISIANA 12. FORT WARREN, WYOMING 13. DALE MABRY FIELD, FLORIDA 14. CAMP GRUBER, OKLAHOMA 15. MISSISSIPPI ORD. PLANT 16. SAN FRANCISCO, CALIFORNIA 17. CAMP SWIFT, TEXAS 18. GULFPORT, MISSISSIPPI 19. FORT SILL, OKLAHOMA 20. SIBERT, ALABAMA 21. MCCLELLAN, ALABAMA 22. KEESLER AIR FIELD, MISSISSIPPI 23. FORT BELVOIR, VIRGINIA "
